,fuelexpn,hhcompx,gorEHS,FullincDeciles,FPEER,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts
409,1809.64,3,10,6,57.45,2,9630.973451,0,0,4992.0
410,1548.1,7,10,1,62.24,2,18868.96552,1,1,0.0
411,1562.49,1,10,10,51.79,3,64547.0,0,0,6120.0
412,1002.88,7,10,2,65.92,2,20162.06897,0,0,0.0
413,661.48,4,10,1,82.33,1,3733.0,0,0,6000.0
414,1345.4,5,10,7,59.09,2,27888.0,0,0,6600.0
415,2344.61,3,10,2,15.92,5,2940.84507,1,1,7800.0
416,2900.96,7,10,1,46.9,3,6732.758621,1,1,432.0
417,2570.46,5,10,8,43.81,3,5378.318584,0,0,23100.0
418,1794.53,3,10,10,63.47,2,58937.14286,0,0,18000.0
419,1626.5,3,10,10,60.0,2,45211.875,0,0,7200.0
420,1955.13,3,10,6,42.74,3,19890.0,0,0,4200.0
421,2784.34,5,10,4,41.49,3,-4032.258065,1,1,30240.0
422,1032.69,6,10,7,56.99,2,39387.93103,0,0,8100.0
423,1391.46,4,10,4,67.32,2,12493.22034,0,0,5250.0
424,1021.0,6,10,1,59.44,2,6210.344828,0,0,7200.0
425,2162.76,5,10,5,18.58,5,15249.0,0,0,9408.0
426,720.74,6,10,2,70.0,1,16182.75862,0,0,3840.0
427,2044.72,4,10,3,54.95,2,6800.704225,1,1,5148.0
428,1347.88,4,10,5,70.9,1,11426.25,0,0,4316.0
429,931.82,6,10,1,67.88,2,6541.37931,1,1,4108.0
430,990.04,2,10,6,71.08,1,22917.0,0,0,4416.0
431,682.01,1,10,7,80.53,1,21030.0,0,0,9000.0
432,1923.1,3,10,4,52.6,3,5858.888889,1,1,7800.0
433,1767.07,4,10,4,57.28,2,9119.166667,1,0,7800.0
434,1664.83,3,10,5,70.89,1,10472.22222,0,0,4784.0
435,2158.83,3,10,1,55.47,2,2372.777778,1,1,4200.0
436,1377.17,1,10,7,55.9,2,22893.0,0,0,7020.0
437,769.5,6,10,1,56.87,2,4287.931034,1,1,2600.0
438,774.57,2,10,5,79.06,1,18570.0,0,0,2652.0
439,679.15,6,10,1,73.18,1,9324.137931,1,0,3432.0
440,850.78,6,10,6,65.23,2,48094.96613,0,0,1156.919646
441,944.32,7,10,1,67.93,2,18084.48276,0,0,0.0
442,1240.67,1,10,6,64.55,2,11091.30435,0,0,4992.0
443,641.81,6,10,1,72.96,1,12615.51724,0,0,3796.0
444,1494.51,3,10,8,74.91,1,15474.5,0,0,4992.0
445,1073.04,1,10,8,73.35,1,30753.0,0,0,8400.0
446,709.58,7,10,6,76.81,1,44394.82759,0,0,0.0
447,881.38,3,10,5,79.86,1,11657.14286,0,0,6600.0
448,1242.96,3,10,6,65.59,2,17078.57143,0,0,4128.0
449,1100.31,7,10,4,50.77,3,26962.06897,0,0,4524.0
450,1641.97,3,10,6,58.39,2,16592.14286,0,0,4224.0
451,866.96,5,10,3,73.35,1,11637.0,0,0,4500.0
452,1437.2,2,10,9,54.08,3,52119.0,0,0,0.0
453,468.56,7,10,2,83.8,1,7336.206897,0,0,7800.0
454,841.08,2,10,2,70.51,1,8889.0,0,0,3640.0
455,2089.91,2,10,6,45.99,3,20309.15493,0,0,0.0
456,1674.72,3,10,9,71.63,1,22899.45652,0,0,7200.0
457,1582.32,2,10,6,43.77,3,25351.0,0,0,0.0
458,1366.58,7,10,1,50.86,3,14444.82759,1,1,0.0
459,1331.83,6,10,1,49.56,3,12444.82759,1,1,3380.0
460,1338.04,1,10,3,63.69,2,7167.605634,1,0,4725.0
461,583.61,7,10,3,78.04,1,21951.72414,0,0,3640.0
462,1149.52,2,10,5,69.9,1,23280.0,0,0,0.0
463,942.69,7,10,3,68.9,1,26981.03448,0,0,0.0
464,1821.43,4,10,3,48.91,3,11691.83673,1,1,6000.0
465,1243.41,3,10,6,67.29,2,21659.16667,0,0,3168.0
466,1458.76,1,10,5,56.93,2,23257.0,0,0,0.0
467,942.39,6,10,2,67.39,2,14637.2679,0,0,3799.384615
468,924.75,7,10,2,70.42,1,10362.06897,1,0,6656.0
469,1376.87,7,10,3,51.15,3,19655.17241,1,0,4836.0
470,1628.95,1,10,2,46.79,3,11552.0,1,1,0.0
471,1105.18,2,10,4,72.72,1,19811.0,0,0,0.0
472,1068.42,7,10,3,63.8,2,22518.96552,0,0,3796.0
473,659.41,6,10,2,71.94,1,14484.48276,0,0,3900.0
474,970.39,7,10,1,69.56,1,16318.96552,0,1,0.0
475,1149.06,4,10,3,67.07,2,10283.0,0,0,4420.0
476,1112.59,3,10,6,70.49,1,12954.32099,0,0,4560.0
477,1148.47,4,10,4,69.42,1,10533.57143,0,0,4368.0
478,1680.31,5,10,6,32.51,4,25645.0,0,0,0.0
479,764.68,7,10,4,70.88,1,24377.58621,0,0,3900.0
480,1633.64,6,10,3,29.08,4,24931.03448,0,0,2520.0
481,894.43,7,10,2,67.01,2,16913.7931,0,0,3900.0
482,916.97,3,10,8,77.96,1,30073.47633,0,0,929.8284
483,1500.09,2,7,7,47.84,3,30849.0,0,0,0.0
484,1551.11,2,7,8,57.05,2,35115.0,0,0,0.0
485,1737.95,1,7,6,24.14,4,24036.46874,0,0,2429.531258
486,1567.9,5,7,1,67.81,2,2248.0,1,1,5604.0
487,1308.06,4,7,3,53.42,3,11091.02564,1,0,7800.0
488,779.56,7,7,2,73.65,1,15867.24138,0,0,4680.0
489,1617.82,3,7,6,62.94,2,11913.18681,0,0,5200.0
490,1026.8,3,7,3,68.94,1,8183.333333,0,0,7800.0
491,1634.36,2,7,5,74.26,1,23739.0,0,0,0.0
492,1084.41,6,7,5,62.69,2,40518.96552,0,0,0.0
493,948.21,5,7,2,69.31,1,7427.0,0,0,4896.0
494,773.57,6,7,3,72.2,1,20620.68966,0,0,4680.0
495,1526.38,3,7,9,70.3,1,26735.32609,0,0,4200.0
496,1066.3,3,7,4,69.5,1,11190.83333,0,0,4896.0
497,1073.51,1,7,7,71.53,1,30303.0,0,0,0.0
498,710.58,7,7,3,71.82,1,19386.2069,0,0,4160.0
499,818.15,7,7,2,69.86,1,13387.93103,1,0,6552.0
500,1466.57,1,7,4,48.8,3,15317.0,0,0,5005.0
501,1819.5,7,7,2,53.59,3,24891.37931,1,1,0.0
502,970.74,7,7,3,61.7,2,19655.17241,0,0,5096.0
503,948.02,7,7,2,71.49,1,23687.93103,0,0,0.0
504,1116.87,6,7,1,58.75,2,3318.965517,1,1,5148.0
505,1151.62,5,7,8,62.7,2,28870.0,0,0,7524.0
506,1441.03,3,7,6,67.47,2,10758.82353,0,0,5980.0
507,1286.14,2,7,3,69.32,1,11747.0,1,0,5200.0
508,734.11,6,7,5,72.31,1,23872.41379,0,0,8400.0
509,1015.7,6,7,4,71.3,1,18000.0,0,0,9900.0
510,1243.21,3,7,6,64.65,2,13377.14286,0,0,8160.0
511,892.57,3,7,4,83.33,1,9218.518519,0,0,5044.0
512,762.04,1,7,10,74.84,1,65456.0,0,0,8100.0
513,1146.31,3,7,9,67.41,2,36209.16667,0,0,10824.0
514,1346.28,5,7,6,60.73,2,11873.36957,0,0,5460.0
515,1012.68,3,7,9,78.02,1,27975.0,0,0,15600.0
516,1110.83,4,7,3,69.16,1,16301.28205,0,0,4524.0
517,1007.11,3,7,5,66.72,2,13685.0,0,0,4784.0
518,1933.14,3,7,10,50.55,3,46139.16667,0,0,19992.0
519,1486.51,3,7,9,57.17,2,28898.57143,0,0,6000.0
520,1669.35,2,7,6,46.55,3,28010.0,0,0,0.0
521,716.2,6,7,3,67.59,2,22548.27586,0,0,4316.0
522,1408.98,3,7,7,61.12,2,12327.85714,0,0,13500.0
523,1482.76,5,7,8,60.76,2,31033.0,0,0,9600.0
524,1234.92,1,7,8,73.25,1,23886.61972,0,0,7560.0
525,909.33,7,7,5,61.32,2,31727.58621,0,0,4784.0
526,1495.01,3,7,9,67.71,2,19900.0,0,0,7124.0
527,1233.8,3,7,8,56.94,2,17744.28571,0,0,10176.0
528,1842.06,5,7,9,59.81,2,24189.43662,0,0,9000.0
529,1108.44,7,7,3,64.18,2,27912.06897,0,0,0.0
530,1540.28,3,7,9,65.72,2,24906.04396,0,0,1800.0
531,890.5,5,7,6,74.2,1,18641.0,0,0,9600.0
532,1304.02,6,7,1,43.21,3,17625.86207,1,1,0.0
533,1308.44,6,7,9,40.49,3,62006.89655,0,0,12000.0
534,1498.75,5,7,5,54.29,3,18266.0,0,0,5100.0
535,648.9,7,7,3,75.46,1,19655.17241,0,0,4160.0
536,1357.61,5,7,9,66.71,2,15686.41304,0,0,17520.0
537,1036.37,7,7,2,59.06,2,12243.10345,1,0,6272.0
538,1821.17,3,7,5,52.6,3,7958.75,0,0,10200.0
539,889.8,7,7,1,64.36,2,12668.96552,1,1,0.0
540,1905.73,2,7,6,41.34,3,28331.0,0,0,0.0
541,946.43,6,7,4,68.57,1,16446.55172,0,0,8640.0
542,1108.15,3,7,7,67.81,2,17506.66667,0,0,10200.0
543,995.43,6,7,1,61.32,2,-16024.16586,1,1,8832.0162
544,1352.04,1,7,7,61.9,2,19349.0,0,0,10200.0
545,623.48,6,7,2,77.87,1,19612.93103,0,0,3047.5
546,673.67,7,7,6,72.6,1,32831.03448,0,0,6396.0
547,1320.91,2,7,7,60.81,2,34027.0,0,0,0.0
548,628.03,6,7,1,77.44,1,-9463.793103,1,1,7620.0
549,1194.88,1,7,10,75.48,1,55466.0,0,0,9000.0
550,910.02,7,7,7,70.44,1,57417.24138,0,0,0.0
551,841.67,6,7,1,64.13,2,6365.517241,1,1,4380.0
552,1194.21,3,7,7,68.75,1,21360.0,0,0,3640.0
553,1374.25,1,7,4,63.89,2,16391.0,0,0,4000.0
554,958.55,7,7,1,60.12,2,15918.96552,1,1,0.0
555,756.39,7,7,2,68.48,2,14868.13792,0,0,2942.480008
556,1220.7,4,7,10,74.3,1,46340.0,0,0,11940.0
557,1127.88,2,7,3,70.0,1,10970.0,0,0,4524.0
558,1262.92,2,7,2,65.49,2,9214.0,1,0,4080.0
559,848.59,1,7,4,76.18,1,15360.0,0,0,4004.0
560,1595.45,2,7,10,42.21,3,65355.0,0,0,2292.0
561,773.87,4,7,2,76.01,1,10314.10256,0,0,5700.0
562,1462.64,1,7,5,38.72,3,16673.0,0,0,5700.0
563,2549.71,3,7,5,42.89,3,11342.3913,1,1,2700.0
564,698.2,6,7,2,74.01,1,12594.82759,0,0,4308.0
565,1143.14,7,7,3,62.32,2,25444.82759,0,0,0.0
566,1361.12,3,7,4,56.42,2,11565.83333,0,0,4680.0
567,929.92,6,7,5,51.92,3,30270.68966,0,0,4800.0
568,1092.95,2,7,7,70.95,1,31800.0,0,0,0.0
569,908.62,1,7,4,64.66,2,12417.0,0,0,7752.0
570,2011.4,5,7,4,47.04,3,17704.92857,0,1,1851.071434
571,1692.9,1,7,7,48.99,3,25909.0,0,0,5580.0
572,1047.76,6,7,1,46.69,3,-632.7586207,1,1,6512.0
573,948.48,7,7,2,59.35,2,7100.0,1,0,9900.0
574,1276.24,1,7,7,73.38,1,16345.1087,0,0,4776.0
575,1727.59,1,7,6,41.67,3,27607.0,0,0,0.0
576,765.27,7,7,4,71.87,1,23589.65517,0,0,6136.0
577,782.38,6,7,3,54.09,3,23425.86207,0,0,3480.0
578,1202.97,2,7,5,59.82,2,23012.0,0,0,0.0
579,1186.61,6,7,1,62.28,2,9863.793103,1,1,0.0
580,1213.94,3,7,10,65.39,2,46323.33333,0,0,10800.0
581,736.16,7,7,3,64.19,2,21681.03448,0,0,4160.0
582,690.81,7,7,1,73.31,1,18260.34483,0,0,0.0
583,1321.11,3,8,9,60.04,2,26332.85714,0,0,12000.0
584,1349.54,1,8,9,37.75,4,38114.0,0,0,9600.0
585,1209.95,7,8,4,65.48,2,31922.41379,0,0,0.0
586,672.7,6,8,1,71.82,1,6427.586207,1,0,3848.0
587,736.56,4,8,2,79.07,1,8046.0,0,0,5460.0
588,1152.96,4,8,6,77.77,1,13723.45679,0,0,6292.0
589,1246.98,4,8,3,65.53,2,9896.153846,0,0,8855.0
590,1604.15,1,8,10,51.04,3,27794.02174,0,0,14400.0
591,1200.98,2,8,10,60.38,2,58640.0,0,0,13200.0
592,965.87,1,8,7,63.0,2,23013.0,0,0,9000.0
593,1374.81,4,8,4,56.87,2,7283.802817,0,0,8136.0
594,891.56,4,8,5,76.68,1,15037.17949,0,0,12896.0
595,644.44,7,8,4,73.96,1,25920.68966,0,0,4888.0
596,869.31,6,8,1,69.26,1,-5232.758621,1,1,5408.0
597,1714.86,1,8,8,44.72,3,18388.04348,0,0,3648.0
598,1078.4,4,8,5,62.56,2,10134.61538,1,0,15340.0
599,622.34,7,8,3,72.6,1,21586.2069,0,0,5044.0
600,951.62,4,8,8,69.6,1,29434.61538,0,0,12120.0
601,1045.49,4,8,8,67.58,2,15745.07042,0,0,14976.0
602,867.99,6,8,4,54.73,2,16422.41379,0,0,8762.0
603,1220.12,4,8,2,66.56,2,7177.0,1,0,5304.0
604,1192.42,4,8,4,59.17,2,10729.48718,1,0,11128.0
605,588.65,6,8,1,82.76,1,-6837.931034,0,0,9900.0
606,2883.77,2,8,5,10.81,5,15011.26761,1,1,0.0
607,1104.29,4,8,5,59.66,2,19346.15385,0,0,8400.0
608,789.12,7,8,2,71.01,1,15406.89655,0,0,4524.0
609,1264.64,5,8,7,66.32,2,23996.0,0,0,8520.0
610,1483.13,4,8,4,62.68,2,11448.57143,0,0,4680.0
611,1223.7,4,8,6,71.58,1,12497.45763,0,0,14400.0
612,1508.95,3,8,7,60.87,2,8681.188119,0,0,15000.0
613,1301.07,1,8,3,55.52,2,3208.0,1,0,11700.0
614,635.45,6,8,2,74.02,1,13925.86207,0,0,4884.0
615,1433.29,4,8,4,56.56,2,14415.30612,1,0,4628.0
616,1294.31,3,8,4,60.66,2,8397.183099,1,0,7124.0
617,650.94,7,8,3,76.52,1,18527.58621,0,0,5460.0
618,844.41,1,8,6,78.2,1,14562.53338,0,0,5753.2026
619,1221.18,7,8,2,45.46,3,15606.54724,0,0,5257.2026
620,636.65,7,8,4,79.75,1,24463.09897,0,0,6384.4026
621,724.88,2,8,4,77.05,1,15524.0,0,0,4160.0
622,3715.36,3,8,9,36.11,4,21954.42478,0,0,0.0
623,940.82,6,8,5,55.07,2,33251.72414,0,0,4888.0
624,1208.92,4,8,5,52.13,3,15870.65872,0,0,12436.8862
625,1109.52,6,8,1,59.22,2,6158.62069,1,1,5720.0
626,1520.42,4,8,7,70.71,1,13579.11392,0,0,8216.0
627,1119.34,5,8,8,62.43,2,16573.53807,0,0,14991.57594
628,810.85,6,8,1,70.48,1,4599.305862,1,0,5704.4026
629,1331.28,7,8,1,28.68,4,16482.75862,1,1,0.0
630,1246.98,1,8,6,70.15,1,10710.0,0,0,6450.6
631,1347.65,5,8,7,46.65,3,21657.0,0,0,11520.0
632,1952.86,3,8,10,49.03,3,56373.57143,0,0,28800.0
633,1255.0,1,8,6,55.8,2,13938.02817,0,0,5400.0
634,1028.86,3,8,3,72.05,1,6025.0,0,0,6600.0
635,1207.64,6,8,8,53.71,3,40367.24138,0,0,19200.0
636,2163.05,5,8,10,41.85,3,100000.0,0,0,0.0
637,913.78,6,8,3,66.53,2,19556.89655,0,0,5564.0
638,779.52,7,8,2,67.0,2,19827.58621,0,0,0.0
639,2268.24,3,8,10,53.28,3,37208.02469,0,0,7200.0
640,1509.61,2,8,3,47.59,3,17490.0,0,0,0.0
641,557.73,6,8,1,81.76,1,7315.517241,1,0,5356.0
642,958.69,7,8,6,56.68,2,48618.96552,0,0,0.0
643,1552.88,3,8,9,75.75,1,15887.21805,0,0,5304.0
644,1828.94,2,8,8,44.87,3,39331.0,0,0,0.0
645,2422.21,3,8,10,41.18,3,34453.57143,0,0,13200.0
646,1086.82,1,8,9,70.88,1,35427.0,0,0,12420.0
647,1252.23,1,8,8,64.34,2,34950.0,0,0,0.0
648,847.37,5,8,7,80.11,1,20057.0,0,0,11100.0
649,1776.02,1,8,10,64.3,2,26470.79646,0,0,4836.0
650,640.44,6,8,2,75.64,1,11848.27586,0,0,6240.0
651,1651.73,3,8,7,68.06,2,13046.42857,0,0,14400.0
652,1159.76,1,8,10,68.93,1,47343.0,0,0,20400.0
653,1033.31,7,8,2,60.58,2,23358.62069,0,0,0.0
654,681.42,7,8,4,71.95,1,20831.03448,0,0,6916.0
655,1414.9,2,8,1,58.63,2,10337.0,1,1,0.0
656,1135.29,3,8,8,69.6,1,24671.66667,0,0,6000.0
657,1393.53,2,8,8,51.01,3,40721.0,0,0,0.0
658,1851.67,3,8,3,59.01,2,6629.012346,0,1,6812.0
659,883.73,6,8,3,63.3,2,18063.7931,0,0,5252.0
660,1288.69,1,8,9,64.39,2,19653.26087,0,0,8160.0
661,1258.28,2,8,4,61.55,2,15878.0,0,0,3640.0
662,1314.26,5,8,10,58.95,2,56612.0,0,0,11160.0
663,667.5,6,8,5,78.04,1,31005.17241,0,0,5720.0
664,643.29,6,8,4,76.18,1,22890.35557,0,0,6892.593768
665,1669.11,3,8,6,43.78,3,16024.36437,0,0,6224.4026
666,1186.52,6,8,1,44.91,3,7850.7004,1,1,2646.593768
667,911.66,6,8,3,57.89,2,11443.10345,0,0,10500.0
668,754.86,6,8,4,66.7,2,26108.62069,0,0,4812.0
669,830.89,1,8,7,70.83,1,29978.40623,0,0,4828.593768
670,950.51,5,8,4,76.04,1,8747.1974,0,0,11811.8026
671,807.74,6,8,2,74.14,1,-1841.37931,0,0,13200.0
672,656.66,7,8,6,77.15,1,37503.80385,0,0,4134.793768
673,1394.16,5,8,3,54.23,3,5288.732394,0,0,8450.0
674,1198.14,4,8,5,73.31,1,7932.857143,1,0,13052.0
675,855.29,6,8,4,66.11,2,21189.65517,0,0,5564.0
676,1206.38,3,8,6,77.11,1,8415.625,0,0,6916.0
677,674.6,7,8,3,69.6,1,13137.93103,0,0,8340.0
678,1381.35,3,8,5,68.85,1,7416.216216,0,0,6292.0
679,1204.17,3,8,7,72.45,1,17554.93827,0,0,5980.0
680,2164.35,4,8,5,54.11,3,7938.586957,0,1,6604.0
681,921.71,5,8,7,77.52,1,24353.0,0,0,4992.0
682,881.54,5,8,8,59.08,2,7212.389381,0,0,24540.0
683,683.84,6,8,1,76.67,1,10484.82759,1,0,1528.8
684,950.86,5,8,8,48.48,3,1194.690265,0,0,33600.0
685,1078.46,3,8,7,74.86,1,19119.28571,0,0,6684.0
686,1078.7,2,8,4,69.88,1,13846.0,0,0,5200.0
687,1029.02,4,8,3,54.88,2,15942.30769,0,0,4940.0
688,866.5,7,8,5,55.54,2,27713.09897,0,0,5704.4026
689,1940.74,3,8,8,38.4,4,20266.66667,0,0,11700.0
690,1131.76,7,8,1,59.92,2,18881.03448,0,1,0.0
691,1293.12,3,8,9,54.56,2,33062.5,0,0,10056.0
692,1369.73,3,8,5,67.16,2,10781.99856,0,0,3624.4026
693,1123.95,7,8,2,48.59,3,22939.65517,0,0,0.0
694,873.35,4,8,5,64.53,2,17153.84615,0,0,9600.0
695,1295.58,2,8,7,57.06,2,32215.0,0,0,0.0
696,679.34,6,9,1,76.24,1,5555.172414,0,0,5512.0
697,2167.57,7,9,1,4.22,5,17986.2069,1,1,0.0
698,1444.54,3,9,5,60.87,2,9091.111111,0,0,5150.0
699,653.15,7,9,6,71.32,1,38729.31034,0,0,3504.0
700,1310.33,4,9,3,65.37,2,9115.914286,0,0,4375.72
701,892.17,3,9,5,68.93,1,9447.5,0,0,10140.0
702,892.87,1,9,5,71.61,1,16186.0,0,0,7500.0
703,729.53,1,9,8,78.67,1,27838.0,0,0,9240.0
704,636.29,6,9,1,73.66,1,8763.793103,1,0,4160.0
705,1173.76,1,9,10,75.25,1,85938.02817,0,0,0.0
706,988.5,7,9,1,62.68,2,10565.51724,0,0,4992.0
707,714.79,7,9,6,65.61,2,42655.17241,0,0,1512.0
708,671.7,7,9,2,77.54,1,13617.24138,0,0,5252.0
709,900.75,6,9,2,63.45,2,11618.96552,0,0,4836.0
710,1041.7,7,9,1,63.41,2,13981.03448,1,1,0.0
711,697.45,6,9,7,74.66,1,34165.51724,0,0,10800.0
712,903.54,6,9,7,65.21,2,45637.93103,0,0,5772.0
713,1527.24,7,9,4,38.85,3,34227.58621,0,0,0.0
714,991.36,4,9,4,74.26,1,21524.35897,0,0,3640.0
715,1045.81,7,9,3,61.78,2,18231.03448,0,0,4524.0
716,1371.3,3,9,10,65.67,2,39852.11268,0,0,18000.0
717,1656.73,4,9,5,51.41,3,11639.43662,0,0,7200.0
718,642.51,7,9,2,74.8,1,12236.2069,0,0,7150.0
719,1012.56,2,9,3,66.8,2,6281.690141,0,0,8400.0
720,1524.05,1,9,8,55.37,2,19231.69014,0,0,12000.0
721,1139.33,1,9,4,56.27,2,16721.0,0,0,3600.0
722,995.79,4,9,3,73.73,1,11691.83673,0,0,5200.0
723,1983.4,4,9,3,37.08,4,12441.02564,1,1,5304.0
724,1205.04,7,9,8,72.59,1,60687.93103,0,0,0.0
725,855.41,6,9,4,71.56,1,28896.55172,0,0,3744.0
726,1128.91,1,9,9,66.74,2,45133.36153,0,0,6745.638465
727,2418.62,5,9,9,24.76,4,19489.70588,0,0,6900.0
728,1045.15,7,9,6,55.37,2,48193.10345,0,0,0.0
729,2291.26,3,9,7,56.57,2,16313.125,0,0,4800.0
730,1001.23,5,9,6,69.65,1,23043.0,0,0,5564.0
731,1149.44,1,9,7,57.88,2,24507.0,0,0,9600.0
732,1015.89,7,9,3,67.8,2,20672.41379,0,0,5148.0
733,618.48,7,9,6,81.18,1,30896.55172,0,0,7436.0
734,1574.49,4,9,4,57.75,2,9548.333333,1,0,9300.0
735,1377.69,1,9,8,66.74,2,22376.63043,0,0,0.0
736,1878.34,3,9,7,59.12,2,11257.58929,0,0,5668.0
737,1528.57,3,9,6,64.41,2,16106.33803,0,0,5928.0
738,1393.08,3,9,7,61.14,2,14851.63043,0,0,5040.0
739,1439.81,1,9,7,63.73,2,30892.0,0,0,0.0
740,1238.62,3,9,6,63.9,2,15562.67606,0,0,4524.0
741,1029.42,5,9,2,69.23,1,9958.0,0,0,4472.0
742,1144.13,4,9,5,65.4,2,19311.22449,0,0,4888.0
743,1185.91,4,9,6,75.03,1,12479.66102,0,0,10140.0
744,1584.27,3,9,5,66.03,2,10768.75,0,0,5520.0
745,1414.56,1,9,6,57.83,2,21888.0,0,0,7200.0
746,833.53,4,9,3,72.71,1,16626.92308,0,0,4550.0
747,1145.86,3,9,8,74.26,1,14885.64356,0,0,7512.0
748,1575.83,5,9,6,47.55,3,14881.0,0,0,11148.0
749,774.09,7,9,2,71.56,1,20982.75862,0,0,0.0
750,1363.22,2,9,4,60.46,2,19648.0,0,0,0.0
751,1283.94,7,9,1,40.76,3,6174.137931,1,1,4108.0
752,1263.55,3,9,9,61.86,2,26657.14286,0,0,6048.0
753,723.15,6,9,2,72.43,1,7443.103448,1,0,7332.0
754,1035.74,4,9,4,65.04,2,15928.20513,0,0,6000.0
755,1244.6,4,9,6,67.93,2,14317.60563,0,0,5328.0
756,1212.76,1,9,8,67.08,2,41148.0,0,0,1350.0
757,1199.6,6,9,7,42.87,3,54256.89655,0,0,0.0
758,1132.52,7,9,5,60.02,2,37655.17241,0,0,0.0
759,803.95,7,9,2,66.57,2,15375.86207,0,0,4472.0
760,1008.36,1,9,1,71.52,1,4080.0,0,1,5044.0
761,981.88,1,9,5,63.53,2,17371.0,0,0,6300.0
762,1756.06,3,9,2,43.79,3,3640.625,1,1,5810.0
763,1867.1,4,9,4,39.72,3,12418.0,1,1,5824.0
764,1088.9,7,9,5,51.26,3,40772.41379,0,0,0.0
765,1687.58,2,9,6,55.21,2,14159.15493,0,0,5824.0
766,1057.78,3,9,5,76.61,1,19334.16667,0,0,0.0
767,809.14,2,9,3,69.47,1,11782.0,0,0,4940.0
768,1094.35,3,9,6,76.27,1,13900.0,0,0,6045.0
769,706.45,6,9,1,77.16,1,5648.275862,1,0,5720.0
770,2018.73,3,9,10,64.89,2,29898.57143,0,0,24000.0
771,1318.88,1,9,9,63.84,2,45042.0,0,0,5400.0
772,1174.83,7,9,4,59.4,2,24618.96552,0,0,4152.0
773,1412.64,2,9,9,45.01,3,44059.0,0,0,0.0
774,1534.61,3,9,8,68.0,2,18745.0,0,0,11280.0
775,909.31,1,9,8,69.22,1,29802.0,0,0,6420.0
776,953.64,2,9,3,64.31,2,10914.0,0,0,4575.0
777,2018.15,2,9,3,18.64,5,9442.0,1,1,6630.0
778,1580.15,2,9,3,55.24,2,14855.0,0,1,0.0
779,1320.77,1,9,8,52.87,3,30473.0,0,0,11040.0
780,952.81,6,9,7,62.48,2,39424.13793,0,0,8400.0
781,1267.97,1,9,9,69.67,1,42355.0,0,0,5470.0
782,1576.62,7,9,3,35.44,4,30456.89655,0,0,0.0
783,1079.36,4,9,3,70.67,1,14628.20513,0,0,3816.0
784,1295.89,2,9,5,60.28,2,24469.0,0,0,0.0
785,1550.29,3,9,9,66.41,2,22214.67391,0,0,6156.0
786,2094.0,2,9,3,53.96,3,10949.29577,1,1,0.0
787,732.63,7,9,3,77.23,1,21241.37931,0,0,4472.0
788,616.18,6,9,1,76.28,1,-1074.137931,1,1,4420.0
789,1699.36,4,9,8,68.11,2,19134.23913,0,0,5640.0
790,744.36,6,9,3,69.51,1,20520.68966,0,0,3952.0
791,699.29,6,9,4,69.48,1,26713.7931,0,0,4420.0
792,1650.89,5,9,3,58.67,2,1863.583928,1,1,12736.71082
793,661.52,7,9,5,74.24,1,31405.17241,0,0,3952.0
794,567.61,6,9,1,80.1,1,7425.862069,1,0,2340.0
795,949.72,5,9,7,77.04,1,15564.83516,0,0,5720.0
796,852.65,6,9,1,63.81,2,-194.8275862,1,1,3952.0
797,759.32,2,9,4,80.62,1,17933.0,0,0,0.0
798,1016.5,4,9,2,61.04,2,12380.76923,1,0,4784.0
799,885.11,4,9,3,77.95,1,11576.53061,0,0,4264.0
800,1001.36,4,9,3,75.99,1,11646.0,0,0,5460.0
801,1199.5,3,9,7,67.15,2,18927.46479,0,0,5044.0
802,1294.92,5,9,5,52.16,3,20706.0,0,0,2184.0
803,1115.18,7,9,3,54.45,3,29182.75862,0,0,0.0
804,1811.19,2,9,8,66.97,2,40898.0,0,0,0.0
805,969.09,2,9,2,75.49,1,13475.0,0,0,0.0
806,1253.4,7,9,1,56.41,2,17468.96552,1,1,0.0
807,1077.3,1,9,4,55.59,2,12357.0,0,0,6000.0
808,620.1,7,9,1,79.16,1,17556.89655,0,0,0.0
809,1147.9,2,9,4,66.22,2,20463.0,0,0,0.0
810,677.36,6,9,4,72.05,1,17681.03448,0,0,9000.0
811,959.54,6,9,4,58.57,2,16162.06897,0,0,9480.0
812,770.41,7,9,5,73.14,1,39524.13793,0,0,0.0
813,654.47,6,9,1,68.82,1,8328.62069,1,0,2615.4
814,1558.7,2,9,7,56.69,2,31506.0,0,0,0.0
815,1113.58,7,9,3,60.88,2,25996.55172,0,0,0.0
816,1893.37,3,9,8,55.33,2,22342.75338,0,0,5900.290197
817,1037.68,3,9,4,76.84,1,11372.85714,0,0,4680.0
818,1105.93,1,9,4,71.64,1,20645.0,0,0,0.0
819,957.83,4,9,4,66.57,2,15165.38462,0,0,6600.0
820,1306.15,5,9,6,54.82,2,20066.0,0,0,7140.0
821,1275.15,2,9,1,56.91,2,9577.0,1,1,0.0
822,798.54,4,9,5,78.49,1,15370.40816,0,0,6600.0
823,1418.47,4,9,6,71.09,1,10675.74257,0,0,5559.0
824,897.17,2,9,5,73.39,1,22993.0,0,0,0.0
825,984.77,1,9,5,69.55,1,18567.0,0,0,4628.0
826,874.15,6,9,6,63.07,2,30603.44828,0,0,7140.0
827,1202.54,2,9,9,68.18,2,45092.0,0,0,0.0
