,fuelexpn,hhcompx,gorehs,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ_LILEE,fpflgb,fpflgf,HousingCosts
9342,837.01,6,9,3,79.17,1,11458.62069,0,0,4800.0
9343,828.2,7,7,2,69.81,1,16094.82759,0,0,5400.0
9344,814.1,6,7,1,72.24,1,4640.362417,1,0,8009.589798
9345,1929.56,1,9,10,38.36,4,100000.0,0,0,40080.0
9346,1520.9,1,7,10,77.63,1,97646.0,0,0,26400.0
9347,1332.79,3,8,9,62.99,2,25444.21141,0,0,18871.26175
9348,1854.36,1,10,10,68.63,1,53546.47887,0,0,0.0
9349,984.72,7,10,2,67.68,2,28429.31034,0,0,0.0
9350,1519.6,3,7,8,71.61,1,20904.28571,0,0,12960.0
9351,1380.42,1,5,9,51.27,3,56074.0,0,0,6600.0
9352,837.56,7,2,2,74.71,1,15339.65517,0,0,4850.0
9353,1047.61,3,2,5,79.03,1,12487.85714,0,0,11400.0
9354,1037.07,7,6,1,65.6,2,20660.34483,0,0,0.0
9355,1171.45,7,7,2,47.58,3,27841.37931,0,0,0.0
9356,774.0,6,6,1,76.71,1,2143.103448,0,0,6900.0
9357,960.57,7,9,2,72.41,1,11208.62069,0,0,6960.0
9358,1580.47,2,2,1,64.94,2,12690.0,1,1,0.0
9359,1236.48,7,7,4,55.81,2,23350.5305,0,0,5307.692308
9360,1254.0,7,1,1,73.07,1,16215.51724,1,0,3172.0
9361,1900.5,1,4,8,66.36,2,34631.0,0,0,10068.0
9362,1153.59,5,4,1,69.22,1,8472.0,1,0,4200.0
9363,845.89,6,6,1,63.8,2,10893.10345,1,0,3650.0
9364,1468.9,4,4,4,67.97,2,9304.395604,0,0,4845.0
9365,1307.59,3,1,5,63.0,2,18313.33333,0,0,5200.0
9366,729.08,6,8,1,70.11,1,5881.411944,1,0,4906.781073
9367,735.29,1,7,7,74.65,1,28190.0,0,0,7560.0
9368,1101.48,2,2,2,69.87,1,14700.0,0,0,0.0
9369,815.21,6,4,2,75.6,1,16137.93103,0,0,5200.0
9370,1774.15,5,7,7,64.46,2,11676.47059,0,0,5460.0
9371,1798.27,6,6,2,32.65,4,19475.86207,1,1,3000.0
9372,688.25,6,1,2,71.99,1,15786.2069,0,0,4344.0
9373,667.06,7,7,1,77.89,1,11927.58621,0,0,4264.0
9374,1351.24,4,1,2,67.94,2,15494.87179,0,0,3600.0
9375,1103.93,4,8,2,69.59,1,7327.118644,0,0,5824.0
9376,1930.49,3,8,10,65.91,2,55105.71429,0,0,4800.0
9377,799.18,7,1,2,69.65,1,12896.55172,0,0,4160.0
9378,1172.48,1,2,4,70.23,1,17437.0,0,0,7440.0
9379,1311.88,3,5,4,69.37,1,10401.23457,0,0,4606.0
9380,1383.33,3,4,3,66.97,2,10506.42857,0,0,5700.0
9381,1371.97,1,1,9,64.53,2,52286.0,0,0,0.0
9382,803.11,6,7,2,70.08,1,19801.72414,0,0,5004.0
9383,1100.55,7,2,7,69.28,1,61420.68966,0,0,0.0
9384,802.96,6,9,4,73.3,1,18039.65517,0,0,4850.0
9385,891.82,5,4,2,72.28,1,10558.0,0,0,4472.0
9386,761.24,1,5,5,75.73,1,24345.0,0,0,4628.0
9387,1582.8,7,10,4,66.95,2,38303.44828,0,0,0.0
9388,1264.28,3,8,8,74.07,1,18335.0,0,0,27600.0
9389,1229.59,1,5,5,62.46,2,11552.11268,0,0,10800.0
9390,1427.64,1,5,6,63.55,2,27268.0,0,0,4800.0
9391,901.23,5,5,5,77.79,1,21318.0,0,0,6600.0
9392,923.47,2,8,8,82.17,1,48201.0,0,0,0.0
9393,947.49,1,5,6,76.6,1,18777.0,0,0,5400.0
9394,1612.38,2,10,5,57.39,2,26045.0,0,0,0.0
9395,1126.49,3,8,9,82.34,1,21897.77778,0,0,15480.0
9396,726.67,6,9,4,82.03,1,22089.65517,0,0,10200.0
9397,649.26,6,2,1,74.79,1,8470.689655,1,0,3172.0
9398,1129.54,6,8,4,64.91,2,38041.37931,0,0,0.0
9399,1200.14,2,2,5,71.88,1,18306.0,0,0,9600.0
9400,1479.63,2,6,10,66.16,2,100000.0,0,0,0.0
9401,1491.79,7,7,5,54.84,2,41250.0,0,0,4500.0
9402,1010.73,1,2,9,71.63,1,44092.0,0,0,5876.0
9403,1130.64,3,5,5,74.47,1,15367.85714,0,0,4332.0
9404,1467.78,3,9,10,66.66,2,100000.0,0,0,24000.0
9405,1143.71,6,8,3,54.76,2,32337.93103,0,0,0.0
9406,1457.98,3,4,5,73.6,1,20038.33333,0,0,4200.0
9407,2470.89,4,5,10,59.59,2,47333.33333,0,0,0.0
9408,1426.11,7,6,1,55.59,2,8289.655172,1,1,4716.0
9409,1150.97,1,9,5,68.84,1,20363.0,0,0,5664.0
9410,1183.62,2,6,3,68.64,1,19784.0,0,0,0.0
9411,935.24,7,5,2,75.45,1,22794.82759,0,0,0.0
9412,714.27,6,6,1,77.38,1,0.0,1,1,0.0
9413,1634.06,4,9,6,68.68,1,10100.49505,0,0,8060.0
9414,2388.03,3,5,7,56.13,2,16767.85714,0,0,13200.0
9415,1367.11,1,4,8,54.53,2,34689.8659,0,0,8016.1341
9416,1175.39,5,2,2,67.01,2,10880.0,0,0,3864.0
9417,1248.17,1,6,6,69.56,1,30880.0,0,0,0.0
9418,868.67,6,2,1,76.52,1,8724.137931,1,0,6240.0
9419,2306.72,2,10,8,36.88,4,46067.0,0,0,0.0
9420,2160.5,5,9,8,69.06,1,14314.7541,0,0,8592.0
9421,1278.29,1,2,7,68.94,1,22881.69014,0,0,4920.0
9422,831.82,6,5,2,66.37,2,14812.06897,0,0,4900.0
9423,1819.2,3,5,5,53.96,3,15210.71429,0,0,6000.0
9424,835.83,5,4,5,79.37,1,19189.0,0,0,3900.0
9425,666.91,7,9,4,74.81,1,23491.37931,0,0,6600.0
9426,929.29,3,8,7,72.69,1,19042.5,0,0,11520.0
9427,1861.13,5,9,9,64.19,2,19842.30769,0,0,11400.0
9428,1057.11,4,8,4,74.02,1,9842.253521,0,0,8280.0
9429,1347.92,7,9,3,36.82,4,31434.48276,0,0,0.0
9430,1878.61,3,6,6,57.79,2,11985.64356,0,0,7200.0
9431,1385.46,6,9,5,42.97,3,29087.93103,0,0,7560.0
9432,1153.9,1,9,9,65.09,2,36678.0,0,0,16560.0
9433,1016.1,5,6,2,67.18,2,7389.278672,0,0,5985.721328
9434,3544.66,2,6,1,20.96,4,4585.0,1,1,0.0
9435,953.33,2,5,4,73.0,1,15743.0,0,0,4264.0
9436,809.84,7,10,3,70.51,1,16364.65517,0,0,5837.5
9437,1223.31,4,2,4,55.47,2,21692.30769,0,0,4272.0
9438,796.12,6,1,1,67.75,2,6312.068966,1,0,4368.0
9439,965.74,3,8,5,73.63,1,15405.71429,0,0,5220.0
9440,1495.1,5,4,9,60.03,2,21620.73171,0,0,5124.0
9441,844.79,6,8,2,67.39,2,5915.517241,1,0,8320.0
9442,813.17,6,9,3,65.2,2,14329.31034,0,0,4368.0
9443,1797.62,1,4,7,47.63,3,36638.0,0,0,0.0
9444,2020.2,3,6,10,57.11,2,35312.34568,0,0,24000.0
9445,1753.5,2,2,8,47.82,3,41530.0,0,0,0.0
9446,2312.53,3,10,5,34.19,4,9929.62963,0,0,9000.0
9447,1224.25,2,10,8,78.05,1,41592.0,0,0,0.0
9448,575.69,7,9,8,76.56,1,72427.58621,0,0,0.0
9449,2599.34,1,5,10,38.8,3,79096.0,0,0,18000.0
9450,1985.17,5,8,10,66.37,2,19308.69565,0,0,37200.0
9451,1194.69,3,2,9,73.68,1,34230.0,0,0,7440.0
9452,1387.96,3,2,5,66.5,2,14417.14286,0,0,6360.0
9453,1127.62,2,5,5,67.65,2,25765.0,0,0,0.0
9454,1401.38,3,7,6,63.55,2,11742.88749,0,0,5231.509525
9455,2087.09,1,2,10,54.33,3,42172.28261,0,0,28800.0
9456,1128.21,3,6,8,67.74,2,31404.16667,0,0,3648.0
9457,810.89,7,9,4,70.23,1,38500.0,0,0,0.0
9458,862.89,7,2,4,72.47,1,29362.06897,0,0,3796.0
9459,755.22,7,7,2,74.92,1,15996.55172,0,0,6084.0
9460,1527.64,5,9,8,66.71,2,20448.59155,0,0,7800.0
9461,1124.22,3,4,6,68.56,1,19097.85714,0,0,5640.0
9462,1158.32,2,7,4,68.0,2,19107.0,0,0,0.0
9463,1463.59,2,9,9,64.06,2,53458.0,0,0,0.0
9464,1020.82,3,6,7,74.38,1,20050.70423,0,0,5616.0
9465,1531.47,3,9,9,66.23,2,31082.14286,0,0,10500.0
9466,1687.5,4,7,4,57.08,2,16022.44898,1,0,4848.0
9467,854.79,7,9,3,71.28,1,18505.17241,0,0,4680.0
9468,1086.33,7,6,4,58.7,2,39801.72414,0,0,0.0
9469,1706.74,5,8,10,70.17,1,44539.67742,0,0,22800.0
9470,1330.44,2,1,6,70.86,1,29395.0,0,0,0.0
9471,1232.71,5,9,8,69.27,1,28205.83333,0,0,6480.0
9472,798.02,1,7,8,82.45,1,40635.0,0,0,8160.0
9473,1441.64,2,4,3,61.15,2,18934.0,0,0,0.0
9474,1093.39,4,7,6,68.32,2,24644.0,0,0,5280.0
9475,812.23,6,4,2,73.6,1,18828.8992,0,0,3578.238462
9476,922.17,2,8,6,68.16,2,31113.0,0,0,0.0
9477,1064.04,1,9,7,66.04,2,26855.0,0,0,10428.0
9478,1096.97,3,9,6,73.96,1,14762.14286,0,0,12480.0
9479,799.64,6,8,9,73.02,1,64368.96552,0,0,15625.0
9480,1229.69,4,9,9,70.91,1,64050.74381,0,0,3683.41983
9481,2362.7,2,8,4,40.35,3,24556.0,0,0,0.0
9482,935.83,7,9,3,67.5,2,29458.62069,0,0,0.0
9483,685.48,6,9,4,77.84,1,26489.65517,0,0,5820.0
9484,1303.29,7,6,1,63.39,2,10994.82759,1,1,5136.0
9485,1147.17,2,2,7,72.38,1,30504.0,0,0,4800.0
9486,1322.71,2,10,4,67.32,2,11499.0,0,0,10200.0
9487,1259.74,2,2,7,68.35,2,38641.0,0,0,0.0
9488,1574.33,4,6,3,55.5,2,7660.326087,1,0,4524.0
9489,1594.5,3,2,6,65.49,2,16369.75309,0,0,5160.0
9490,1749.82,2,4,5,57.07,2,21947.0,0,0,5484.0
9491,1801.42,2,9,1,44.92,3,12589.0,1,1,0.0
9492,1755.98,5,2,10,70.83,1,32635.53919,0,0,37129.60789
9493,1202.81,5,5,9,74.23,1,22574.22483,0,0,9157.426309
9494,788.63,7,6,2,71.19,1,15686.2069,0,0,6370.0
9495,2057.7,2,10,4,55.82,2,15147.0,0,0,0.0
9496,984.69,3,8,6,79.93,1,17279.62963,0,0,5460.0
9497,1168.45,3,6,8,78.33,1,40840.0,0,0,0.0
9498,1441.22,1,4,6,60.32,2,27611.68642,0,0,5672.313584
9499,953.57,7,7,1,62.31,2,17324.13793,0,0,0.0
9500,1583.8,3,7,10,63.24,2,52537.14286,0,0,12000.0
9501,1873.12,3,9,7,75.43,1,5082.379131,0,0,33318.66922
9502,2337.18,3,7,2,30.98,4,5752.066325,1,1,9735.52041
9503,824.37,6,5,3,71.77,1,21670.68966,0,0,6900.0
9504,1254.67,3,7,3,69.21,1,8502.142857,0,0,6000.0
9505,757.96,6,2,2,74.1,1,14491.37931,0,0,1768.0
9506,1609.09,3,7,3,56.98,2,7360.049744,0,0,8320.92041
9507,1691.96,3,9,8,69.33,1,23848.14815,0,0,10344.0
9508,846.64,7,2,2,68.37,2,16355.17241,0,0,5700.0
9509,1191.32,4,4,3,69.57,1,9564.788732,0,0,3900.0
9510,849.53,1,6,3,75.81,1,15449.0,0,0,4108.0
9511,700.49,6,5,1,78.69,1,10310.34483,1,0,3666.0
9512,1757.32,3,9,7,72.45,1,15127.85714,0,0,15288.0
9513,1078.28,7,5,3,74.65,1,21387.93103,0,0,4356.0
9514,1233.27,1,8,9,78.62,1,35509.0,0,0,20400.0
9515,1407.15,2,5,6,58.25,2,29756.0,0,0,384.0
9516,1097.19,1,6,5,63.75,2,27495.0,0,0,0.0
9517,1380.81,1,7,8,61.51,2,35292.0,0,0,10200.0
9518,1503.73,5,4,10,70.93,1,43595.07042,0,0,12000.0
9519,1211.61,4,5,4,69.38,1,18953.06122,0,0,3744.0
9520,901.38,7,10,2,70.97,1,15339.65517,1,0,5880.0
9521,716.89,7,8,4,73.02,1,33884.48276,0,0,1896.0
9522,938.0,4,6,3,82.44,1,11904.08163,0,0,5700.0
9523,1361.09,2,2,3,62.85,2,19961.0,0,0,360.0
9524,1536.68,5,1,1,57.9,2,0.0,1,1,4688.0083
9525,680.64,2,10,4,85.14,1,17796.0,0,0,5356.0
9526,999.39,7,9,3,57.2,2,19036.2069,0,0,7800.0
9527,2507.45,3,10,9,67.67,2,14042.90123,0,0,14400.0
9528,614.43,6,10,1,78.18,1,3858.62069,0,0,6600.0
9529,927.04,4,7,1,71.75,1,8809.46695,1,0,3972.615779
9530,927.2,7,2,3,76.09,1,23768.96552,0,0,3216.0
9531,1259.11,1,7,10,71.17,1,100000.0,0,0,12000.0
9532,1003.64,6,4,2,61.88,2,18353.44828,0,0,4350.0
9533,997.59,3,6,6,68.91,1,11537.32394,0,0,3952.0
9534,1518.64,6,9,2,50.52,3,11967.24138,0,1,7140.0
9535,1580.13,1,1,7,70.18,1,12717.0,0,0,22800.0
9536,1195.53,3,10,4,74.0,1,10490.12346,0,0,4108.0
9537,1679.79,2,10,5,55.17,2,29589.0,0,0,0.0
9538,1641.95,3,9,3,58.12,2,4782.5,0,0,11400.0
9539,841.03,7,2,1,70.41,1,11370.68966,1,0,3536.0
9540,1463.12,2,6,4,57.52,2,24789.0,0,0,0.0
9541,1773.19,5,2,6,54.29,3,17902.8169,0,0,5980.0
9542,1397.98,7,10,1,38.22,4,19567.24138,1,1,0.0
9543,1182.74,2,8,8,65.65,2,41114.0,0,0,4800.0
9544,1440.9,3,7,10,66.06,2,41847.85714,0,0,6120.0
9545,1184.74,2,6,8,69.41,1,42825.6,0,0,2584.4
9546,1059.77,4,10,3,73.63,1,12703.84615,0,0,7497.0
9547,1339.53,1,10,5,64.16,2,15964.08451,0,0,4342.0
9548,1001.66,6,10,1,66.58,2,10579.70822,0,0,4430.769231
9549,1753.56,3,9,9,53.27,3,32800.71429,0,0,8820.0
9550,845.66,7,7,2,70.58,1,14581.03448,0,0,5148.0
9551,633.37,6,8,5,82.24,1,35068.96552,0,0,7884.0
9552,1857.17,7,10,4,37.72,4,28194.82759,0,0,6137.0
9553,1108.51,3,2,5,74.99,1,16575.0,0,0,3848.0
9554,955.49,6,8,2,76.21,1,23870.4734,0,0,2253.125425
9555,1427.02,3,9,7,71.49,1,13648.66071,0,0,6032.0
9556,1665.85,1,2,2,53.63,3,13977.0,1,1,0.0
9557,952.25,6,8,1,63.92,2,6918.965517,1,0,5512.0
9558,1095.91,2,10,9,69.68,1,63187.0,0,0,0.0
9559,912.01,4,8,4,73.94,1,11836.73469,0,0,9600.0
9560,1588.6,3,1,8,65.69,2,22078.33333,0,0,6840.0
9561,1161.08,3,9,5,72.95,1,16275.83333,0,0,8580.0
9562,905.33,6,7,3,75.19,1,26208.62069,0,0,4080.0
9563,1691.26,5,8,10,77.14,1,48506.79012,0,0,0.0
9564,804.78,7,2,2,72.84,1,13655.19863,0,0,6163.984794
9565,1128.01,2,7,5,75.34,1,19268.0,0,0,6048.0
9566,1070.79,7,9,2,62.52,2,14513.7931,0,0,0.0
9567,1587.95,1,2,6,57.16,2,20161.0,0,0,11400.0
9568,1047.83,1,5,4,65.28,2,18769.0,0,0,3732.0
9569,1004.92,2,6,4,70.93,1,13489.0,0,0,4004.0
9570,1260.78,1,10,7,64.97,2,27118.0,0,0,12876.0
9571,711.71,7,4,1,71.13,1,4950.0,1,1,4160.0
9572,1319.81,1,7,9,68.72,1,52151.0,0,0,9768.0
9573,749.11,7,10,6,82.86,1,56355.17241,0,0,0.0
9574,1254.24,2,1,3,66.84,2,8518.0,0,0,5096.0
9575,1464.13,3,7,4,60.24,2,10019.28571,0,0,9120.0
9576,491.01,7,9,2,87.46,1,13039.65517,0,0,7592.0
9577,1051.53,7,4,2,71.15,1,15791.37931,1,0,5148.0
9578,1462.68,3,4,6,60.66,2,19209.28571,0,0,5400.0
9579,801.89,7,7,1,72.36,1,7367.241379,1,0,4488.0
9580,1885.23,2,10,6,61.75,2,32106.0,0,0,0.0
9581,801.07,6,8,4,70.15,1,13870.68966,0,0,6240.0
9582,893.7,2,6,6,75.98,1,28111.0,0,0,4316.0
9583,615.2,6,10,3,79.61,1,17784.48276,0,0,3796.0
9584,1177.31,1,9,6,76.52,1,25239.0,0,0,5244.0
9585,1544.91,3,7,6,57.09,2,12391.09893,0,0,10605.19996
9586,1838.63,3,9,7,63.09,2,22759.25926,0,0,0.0
9587,1371.5,2,9,3,64.18,2,18464.0,0,0,0.0
9588,1661.96,5,9,2,71.3,1,0.0,1,1,18000.0
9589,1137.81,1,7,9,67.45,2,46815.0,0,0,4896.0
9590,1548.23,5,6,5,66.93,2,13861.7284,0,0,5200.0
9591,964.95,5,8,6,67.54,2,16260.56338,0,0,10800.0
9592,1034.71,3,9,7,70.14,1,23894.3662,0,0,2832.0
9593,1649.69,3,9,9,71.79,1,31980.71429,0,0,12960.0
9594,962.1,7,1,2,66.47,2,12461.66173,0,0,3283.236196
9595,2611.55,2,7,9,48.42,3,58162.0,0,0,0.0
9596,903.5,2,4,1,69.55,1,8967.0,1,0,3432.0
9597,1383.6,2,6,7,57.65,2,16897.0,0,0,5408.0
9598,972.36,1,5,4,65.17,2,19955.0,0,0,3456.0
9599,857.49,6,2,1,76.44,1,3684.482759,1,1,3768.0
9600,1075.7,2,2,10,67.22,2,77053.0,0,0,0.0
9601,828.54,7,4,3,72.53,1,27900.0,0,0,2400.0
9602,1754.58,5,8,10,69.34,1,62524.07407,0,0,0.0
9603,1505.72,3,6,4,62.87,2,13770.0,0,0,4788.0
9604,1158.48,5,10,1,73.47,1,3937.323944,0,1,5200.0
9605,825.93,6,8,8,68.85,1,69655.17241,0,0,4800.0
9606,1367.04,6,4,8,65.52,2,72646.55172,0,0,6000.0
9607,1562.31,3,6,6,70.24,1,16909.375,0,0,5460.0
9608,1092.72,4,5,2,66.56,2,5336.0,0,0,9600.0
9609,1220.74,1,6,7,68.28,2,32084.0,0,0,5064.0
9610,1039.9,7,2,2,66.69,2,16587.93103,0,0,4680.0
9611,651.9,7,6,2,78.71,1,8001.724138,0,0,4836.0
9612,1238.63,2,9,3,67.73,2,18101.0,0,0,0.0
9613,1288.06,4,1,3,69.24,1,16387.17949,0,0,6600.0
9614,890.83,7,9,5,71.37,1,41394.82759,0,0,0.0
9615,1201.29,1,10,4,67.7,2,13779.0,0,0,4576.0
9616,1715.53,3,10,10,66.28,2,71009.16667,0,0,14400.0
9617,1365.82,1,8,6,60.5,2,29618.0,0,0,0.0
9618,1244.83,4,9,4,66.03,2,20702.5641,0,0,5876.0
9619,3040.14,5,9,6,10.55,5,34726.0,0,0,0.0
9620,875.86,4,4,1,74.64,1,26.92307692,1,1,7200.0
9621,1431.24,4,9,5,66.84,2,7185.714286,0,0,17328.0
9622,1005.51,1,2,2,72.9,1,13705.0,0,0,0.0
9623,1116.83,2,7,6,71.8,1,30101.0,0,0,0.0
9624,2260.82,1,7,9,68.55,1,30933.69565,0,0,0.0
9625,1346.31,5,9,8,67.52,2,23527.46479,0,0,15540.0
9626,966.26,7,4,4,67.71,2,33282.75862,0,0,3744.0
9627,2144.82,7,7,6,29.58,4,53267.24138,0,0,0.0
9628,954.57,3,7,9,74.32,1,38704.16667,0,0,4800.0
9629,898.17,6,2,2,68.77,1,10832.75862,0,0,4524.0
9630,1276.66,6,10,2,32.62,4,19181.03448,0,0,4800.0
9631,728.86,7,10,1,75.46,1,12439.65517,0,0,4900.0
9632,1218.09,4,1,6,69.87,1,31769.38776,0,0,3768.0
9633,918.09,6,2,4,70.61,1,24496.81698,0,0,3730.846154
9634,781.76,6,9,4,75.71,1,26033.15864,0,0,7930.76799
9635,1916.7,1,10,8,56.22,2,21106.01436,0,0,11602.4596
9636,779.25,6,10,4,73.25,1,35650.0,0,0,3840.0
9637,786.66,7,9,3,75.23,1,25232.75862,0,0,5044.0
9638,945.43,1,8,9,64.62,2,43057.0,0,0,15360.0
9639,1137.39,3,2,8,77.13,1,26851.42857,0,0,6360.0
9640,2218.34,3,10,4,42.84,3,14106.42857,0,0,4608.0
9641,760.9,7,7,1,71.43,1,14281.03448,0,0,4212.0
9642,640.61,7,7,3,75.88,1,18393.10345,0,0,6500.0
9643,720.4,6,10,1,77.17,1,11206.89655,1,0,3417.0
9644,1656.15,3,6,1,55.98,2,2542.253521,1,1,0.0
9645,913.17,7,2,1,65.32,2,5806.896552,1,1,5070.0
9646,880.86,6,10,1,71.59,1,3687.761207,0,0,2061.0985
9647,1454.65,3,4,6,63.78,2,14138.5753,0,0,11106.22307
9648,1527.67,2,6,5,61.89,2,25697.0,0,0,0.0
9649,1140.56,1,2,1,70.15,1,0.0,1,1,4776.0
9650,1037.46,7,10,1,59.87,2,8465.517241,0,1,4800.0
9651,997.73,6,5,1,69.65,1,8389.655172,0,1,4848.0
9652,748.56,6,6,1,73.32,1,7087.931034,1,0,5808.0
9653,1284.13,3,7,5,69.79,1,16325.0,0,0,4420.0
9654,976.98,4,9,2,70.07,1,9708.0,0,0,5952.0
9655,878.6,6,10,1,74.92,1,11571.36467,0,0,5752.60849
9656,1509.63,3,9,7,68.39,2,18227.14286,0,0,10800.0
9657,1506.58,4,7,2,61.24,2,12075.64103,1,0,7020.0
9658,1244.68,5,7,7,70.48,1,24565.24165,0,0,5871.356856
9659,1229.29,5,10,7,67.61,2,27197.68691,0,0,10102.31309
9660,1385.34,3,9,9,75.7,1,27207.14286,0,0,13200.0
9661,1027.9,4,4,5,71.02,1,29407.69231,0,0,4920.0
9662,922.95,1,8,10,80.61,1,75119.0,0,0,8400.0
9663,1706.19,1,6,10,84.03,1,100000.0,0,0,7920.0
9664,952.8,7,6,3,67.94,2,30509.99465,0,0,711.203103
9665,1226.21,3,2,7,69.27,1,28814.16667,0,0,5280.0
9666,685.25,7,5,2,76.48,1,15460.34483,0,0,4680.0
9667,1193.27,3,10,4,70.26,1,17671.66667,0,0,1557.0
9668,1167.64,5,9,8,69.15,1,19866.90141,0,0,15600.0
9669,1835.14,3,2,7,66.68,2,11822.95082,0,0,9624.0
9670,604.92,7,8,2,79.16,1,26141.37931,0,0,0.0
9671,688.67,7,7,3,69.69,1,23762.06897,0,0,5200.0
9672,1149.86,4,8,2,65.77,2,10104.204,1,0,5546.795995
9673,684.91,6,2,1,78.22,1,0.0,1,1,3328.0
9674,897.47,6,5,1,69.57,1,13260.34483,0,0,4576.0
9675,821.81,2,7,7,68.08,2,29367.0,0,0,10500.0
9676,1413.09,5,2,10,70.99,1,32255.55556,0,0,13368.0
9677,2143.63,3,8,7,58.57,2,25004.28571,0,0,0.0
9678,877.05,7,9,2,73.06,1,17865.51724,0,0,4680.0
9679,1206.29,2,7,9,68.34,2,37161.0,0,0,7748.0
9680,1355.24,4,9,3,60.41,2,9847.959184,1,0,7800.0
9681,1104.67,2,10,4,76.46,1,24612.0,0,0,0.0
9682,1494.74,2,5,3,64.43,2,10102.90673,0,0,4000.093266
9683,1482.13,4,6,5,54.94,2,15056.66667,0,0,7800.0
9684,1657.7,1,6,1,69.89,1,2028.294603,1,1,3351.821663
9685,1082.76,1,6,3,64.1,2,12727.0,0,0,4693.0
9686,1982.3,7,6,3,35.35,4,21113.7931,1,0,4680.0
9687,1800.31,3,9,10,55.32,2,60240.84507,0,0,12120.0
9688,1197.05,1,2,4,71.59,1,8745.108696,0,0,4524.0
9689,730.09,7,7,1,75.63,1,9686.206897,1,0,5460.0
9690,1128.77,2,10,8,76.11,1,42126.0,0,0,0.0
9691,1979.51,1,9,10,54.22,3,38320.42254,0,0,18910.0
9692,968.09,7,2,2,66.92,2,24372.41379,0,0,0.0
9693,886.15,2,8,8,71.34,1,41068.53697,0,0,5284.463033
9694,1307.99,3,5,9,73.86,1,18805.75221,0,0,7680.0
9695,646.82,6,10,5,75.21,1,49608.62069,0,0,0.0
9696,1892.62,3,5,9,68.21,2,26073.07692,0,0,5376.0
9697,1207.16,1,4,1,65.67,2,5167.5,1,1,2612.5
9698,1305.77,5,9,2,66.22,2,10418.0,1,0,5148.0
9699,1154.05,2,5,7,66.59,2,37666.0,0,0,0.0
9700,1632.22,3,9,3,51.3,3,2059.259259,0,0,15600.0
9701,889.62,6,7,9,72.56,1,72546.55172,0,0,21000.0
9702,945.06,1,10,9,85.79,1,44338.0,0,0,9480.0
9703,1400.63,2,9,8,66.69,2,34464.78873,0,0,0.0
9704,1521.0,4,5,6,62.59,2,27206.12245,0,0,6420.0
9705,1218.73,7,4,2,57.64,2,23522.41379,0,0,0.0
9706,1398.42,3,8,5,73.4,1,7068.699187,0,0,8840.0
9707,1470.17,3,7,6,63.19,2,16230.0,0,0,11940.0
9708,1199.9,4,6,2,72.76,1,8269.387755,0,0,7020.0
9709,637.07,6,4,1,80.08,1,8055.172414,1,0,4440.0
9710,928.74,6,10,3,67.76,2,26031.03448,0,0,5100.0
9711,1174.72,4,6,5,78.12,1,19442.5,0,0,5980.0
9712,1038.86,7,1,4,70.65,1,37103.44828,0,0,0.0
9713,1051.75,6,2,4,59.15,2,26875.86207,0,0,6000.0
9714,859.79,6,4,1,73.68,1,11206.89655,1,0,4056.0
9715,1365.61,2,10,5,65.82,2,26371.0,0,0,0.0
9716,1656.53,3,7,10,62.97,2,25376.77419,0,0,0.0
9717,839.08,7,2,3,73.85,1,25442.75862,0,0,3013.2
9718,2316.74,3,6,6,59.44,2,8417.741935,0,0,5408.0
9719,867.38,7,6,4,68.21,2,29775.86207,0,0,5700.0
9720,1020.91,1,5,8,73.35,1,40166.0,0,0,6600.0
9721,1151.11,5,4,2,74.89,1,3382.394366,1,0,8320.0
9722,3141.35,2,5,8,19.68,5,43220.0,0,0,0.0
9723,1469.38,3,9,9,67.71,2,29988.58696,0,0,6420.0
9724,1570.39,3,5,9,75.2,1,27915.4321,0,0,11810.0
9725,711.88,7,7,2,74.5,1,13344.82759,0,0,6477.0
9726,821.21,6,1,2,71.27,1,17962.4716,0,0,3789.766474
9727,1509.94,3,4,7,62.15,2,16046.5,0,0,5200.0
9728,1671.0,3,9,10,71.95,1,71652.85714,0,0,6960.0
9729,1206.0,3,10,7,71.01,1,25262.5,0,0,9816.0
9730,704.25,7,9,1,79.37,1,16768.96552,0,0,0.0
9731,1174.21,1,9,4,62.46,2,16580.0,0,0,6120.0
9732,1148.04,3,9,9,77.87,1,22598.21138,0,0,24100.50407
9733,894.27,6,1,1,68.96,1,5208.62069,1,1,4464.0
9734,2163.97,2,4,7,42.01,3,37014.0,0,0,0.0
9735,2212.52,2,9,2,49.9,3,16549.0,1,1,0.0
9736,1503.13,2,4,3,61.38,2,20623.0,0,0,0.0
9737,2014.24,5,8,10,70.3,1,21496.72131,0,0,12000.0
9738,1078.63,7,9,3,60.52,2,21636.2069,0,0,5200.0
9739,1169.7,2,2,6,65.82,2,25737.0,0,0,4800.0
9740,1945.22,4,6,9,64.96,2,24807.07965,0,0,5369.0
9741,1585.34,3,6,4,67.41,2,11276.25,0,0,6480.0
9742,951.6,6,2,4,66.52,2,25403.44828,0,0,6600.0
9743,1475.8,2,9,7,58.71,2,39155.0,0,0,0.0
9744,1226.7,2,2,3,72.84,1,18962.0,0,0,0.0
9745,1010.06,3,6,9,77.22,1,35843.33333,0,0,8100.0
9746,1227.28,4,1,5,68.28,2,19911.02794,0,0,4361.766474
9747,1915.07,1,7,6,55.41,2,27223.0,0,0,6300.0
9748,999.44,3,8,5,76.97,1,0.0,0,0,32996.0
