,fuelexpn,hhcompx,gorehs,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts
9356,618.26,5,7,5,82.3,1,20976.0,0,0,5564.0
9357,1380.19,1,7,7,57.34,2,23187.0,0,0,9960.0
9358,1105.56,1,1,6,71.14,1,30516.0,0,0,0.0
9359,1698.35,1,9,8,46.33,3,14973.91304,0,0,11400.0
9360,1901.78,5,2,1,43.79,3,3399.295775,1,1,3360.0
9361,2117.46,3,8,10,52.97,3,63268.99286,0,0,42118.41
9362,1131.66,2,7,10,57.57,2,78673.0,0,0,6000.0
9363,1351.43,1,9,10,72.3,1,64899.0,0,0,15600.0
9364,1448.83,3,9,4,52.83,3,13751.5,0,0,3907.2
9365,1244.75,4,2,4,64.99,2,11660.83333,0,0,6000.0
9366,1069.94,5,10,3,72.35,1,12892.0,0,0,4680.0
9367,633.75,7,4,2,80.45,1,17648.27586,0,0,3900.0
9368,1189.84,3,6,5,69.21,1,11552.1978,0,0,4764.0
9369,1254.52,4,8,5,74.15,1,11770.0,0,0,8372.0
9370,1729.55,5,4,5,42.0,3,24032.0,0,0,2604.0
9371,917.15,6,4,2,66.98,2,17017.24138,0,0,3848.0
9372,2798.31,3,9,10,52.7,3,100000.0,0,0,25536.0
9373,916.11,4,10,3,71.74,1,13728.20513,0,0,7020.0
9374,1302.46,3,7,5,75.25,1,1307.5,0,0,23940.0
9375,1191.35,1,5,2,62.68,2,8752.0,0,0,4344.0
9376,1156.6,3,8,6,69.45,1,12310.61947,0,0,3874.0
9377,1046.61,6,4,1,52.25,3,9032.758621,1,1,3600.0
9378,770.82,6,6,5,63.14,2,28401.72414,0,0,6840.0
9379,628.14,7,2,2,78.73,1,24965.51724,0,0,0.0
9380,598.66,7,6,2,77.99,1,16046.55172,0,0,4068.0
9381,1251.99,4,4,3,75.24,1,13666.94915,0,0,0.0
9382,1168.07,1,2,5,67.47,2,19316.0,0,0,5940.0
9383,1063.33,3,7,5,81.46,1,9290.0,0,0,10400.0
9384,980.4,7,9,1,62.49,2,0.0,1,1,0.0
9385,1191.87,5,9,4,63.0,2,15025.94259,0,0,4539.057412
9386,1019.76,3,9,1,72.85,1,106.6666667,0,0,10800.0
9387,796.02,7,6,1,73.72,1,9700.0,0,0,4680.0
9388,1307.41,5,1,4,60.66,2,14066.19718,0,0,0.0
9389,720.16,7,4,3,74.25,1,22298.27586,0,0,3328.0
9390,1046.95,2,1,4,63.09,2,19141.0,0,0,3900.0
9391,1210.4,2,9,10,80.62,1,64466.0,0,0,0.0
9392,742.78,6,8,1,68.43,2,10086.2069,1,0,6000.0
9393,2323.74,5,5,3,15.13,5,19187.0,1,1,0.0
9394,1672.73,3,7,7,69.13,1,10712.58741,0,0,7488.0
9395,1037.46,2,6,7,66.25,2,35463.0,0,0,0.0
9396,697.73,5,9,2,86.78,1,9965.0,0,0,5564.0
9397,835.2,4,10,3,72.98,1,14759.0,0,0,1692.0
9398,1395.39,4,6,6,62.13,2,26893.22034,0,0,0.0
9399,1115.29,1,1,8,69.82,1,37826.0,0,0,4908.0
9400,444.56,7,9,1,80.05,1,11310.28057,0,0,3500.037272
9401,1404.23,4,6,4,59.65,2,9187.5,0,0,4900.0
9402,1045.92,2,9,7,71.26,1,34972.0,0,0,0.0
9403,1432.89,3,8,9,61.65,2,22375.30864,0,0,21000.0
9404,3568.67,3,7,9,44.77,3,33470.0,0,0,3600.0
9405,1174.6,6,10,1,52.25,3,3868.965517,1,1,4788.0
9406,1293.47,4,4,2,65.77,2,9620.512821,0,0,8400.0
9407,1017.46,2,10,9,70.39,1,48337.0,0,0,0.0
9408,1108.04,3,10,6,76.4,1,14176.25,0,0,5824.0
9409,976.78,1,9,7,65.57,2,26414.0,0,0,9480.0
9410,636.21,6,8,1,47.74,3,14176.18833,0,0,3528.810771
9411,1279.31,5,8,9,69.03,1,25964.70588,0,0,6396.0
9412,1441.64,3,6,6,62.42,2,14624.07407,0,0,5340.0
9413,956.97,3,2,10,78.17,1,68309.16667,0,0,8400.0
9414,1373.66,1,10,7,66.36,2,30014.0,0,0,7200.0
9415,1054.11,7,2,1,52.17,3,6339.655172,1,1,3900.0
9416,690.02,1,8,9,80.15,1,32569.0,0,0,15864.0
9417,1076.02,7,1,3,59.41,2,25089.65517,0,0,3750.0
9418,1346.47,4,9,6,61.05,2,20404.08163,0,0,11940.0
9419,673.53,6,7,1,69.31,1,14679.31034,0,0,3016.0
9420,1028.6,1,5,3,71.3,1,10282.0,0,0,6780.0
9421,782.52,6,4,1,70.12,1,4291.37931,1,1,3700.0
9422,905.51,6,9,4,67.75,2,23524.53264,0,0,9587.77107
9423,974.67,2,6,3,65.93,2,13117.0,0,0,4992.0
9424,861.05,6,2,2,66.62,2,15003.44828,0,0,4680.0
9425,3238.76,3,6,7,18.99,5,17715.0,0,0,6000.0
9426,1366.63,1,2,4,60.67,2,13255.0,0,0,7200.0
9427,618.74,7,2,2,73.65,1,14650.0,0,0,3952.0
9428,1175.95,4,10,2,64.33,2,9956.122449,0,0,5720.0
9429,1443.2,1,4,5,45.09,3,24863.0,0,0,0.0
9430,1295.95,3,10,10,70.11,1,49459.16667,0,0,7452.0
9431,973.28,7,1,2,57.96,2,21889.65517,0,0,0.0
9432,1098.84,3,6,4,68.38,2,10573.23944,0,0,4784.0
9433,1178.19,3,2,5,75.84,1,22589.16667,0,0,0.0
9434,1955.61,7,7,2,40.51,3,27425.86207,1,1,0.0
9435,821.28,7,6,2,69.91,1,15756.89655,0,0,4914.0
9436,857.67,1,7,6,74.35,1,20310.0,0,0,9240.0
9437,970.22,7,2,5,57.76,2,33325.86207,0,0,4100.0
9438,1119.6,3,6,6,71.18,1,19010.83333,0,0,5400.0
9439,1069.24,2,10,10,79.82,1,71443.0,0,0,0.0
9440,996.84,1,9,9,73.16,1,50406.0,0,0,0.0
9441,1109.15,4,6,4,76.78,1,13671.18644,0,0,6500.0
9442,1205.47,2,10,9,66.77,2,53298.0,0,0,0.0
9443,906.87,7,4,4,70.55,1,25393.10345,0,0,5096.0
9444,733.69,7,1,2,68.69,1,14803.44828,0,0,7228.0
9445,1098.85,3,4,4,66.96,2,13535.0,0,0,5520.0
9446,1807.01,3,6,10,71.9,1,50285.18519,0,0,5400.0
9447,675.29,7,2,5,73.65,1,33058.62069,0,0,4628.0
9448,674.24,1,6,2,71.54,1,9880.0,0,0,5520.0
9449,1665.37,3,4,8,51.55,3,28340.83333,0,0,7236.0
9450,1116.38,6,8,1,57.22,2,15687.86586,0,1,1798.0378
9451,1232.78,5,6,7,62.67,2,34773.0,0,0,0.0
9452,1236.57,1,9,8,62.04,2,28695.0,0,0,12600.0
9453,845.26,6,9,6,67.82,2,48500.0,0,0,0.0
9454,852.41,6,5,5,78.32,1,20860.34483,0,0,12000.0
9455,506.93,6,10,7,79.61,1,48329.31034,0,0,9000.0
9456,996.82,6,9,7,62.18,2,39444.82759,0,0,12000.0
9457,854.28,5,6,4,83.99,1,18821.0,0,0,3978.0
9458,2318.91,3,9,7,54.35,3,14234.5,0,0,9600.0
9459,1442.06,4,8,5,76.23,1,8443.063063,0,0,5702.4
9460,1092.81,4,4,2,68.27,2,13075.64103,0,0,5200.0
9461,1373.04,3,5,6,59.86,2,12907.14286,0,0,4386.0
9462,1536.53,1,8,7,52.49,3,18393.66197,0,0,12300.0
9463,923.61,6,6,2,63.63,2,11131.03448,1,0,6890.0
9464,1009.8,5,9,4,73.77,1,17462.0,0,0,5050.0
9465,1436.21,4,4,6,65.15,2,20807.5,0,0,4316.0
9466,1663.49,1,9,6,54.57,2,21936.0,0,0,6000.0
9467,894.29,7,2,3,62.19,2,23620.68966,0,0,3796.0
9468,1549.07,3,2,2,67.63,2,5219.753086,1,1,5200.0
9469,1365.04,1,10,5,63.03,2,20952.0,0,0,4680.0
9470,1006.34,2,10,4,72.61,1,15743.0,0,0,4320.0
9471,856.02,7,10,2,72.68,1,14631.03448,1,0,5356.0
9472,996.37,4,7,5,73.42,1,23479.48718,0,0,7884.0
9473,1159.03,2,2,4,58.86,2,23110.0,0,0,0.0
9474,2231.16,7,10,6,49.9,3,48831.03448,0,0,0.0
9475,835.84,6,5,5,65.26,2,42548.27586,0,0,0.0
9476,1532.44,1,10,6,54.81,2,30183.0,0,0,0.0
9477,1592.84,2,2,9,60.74,2,55361.0,0,0,0.0
9478,891.04,7,2,5,56.63,2,39362.06897,0,0,3536.0
9479,1230.1,1,2,9,65.88,2,39129.0,0,0,19440.0
9480,619.72,6,9,1,71.31,1,0.0,1,1,3620.2
9481,1394.44,7,9,9,59.42,2,75908.62069,0,0,6000.0
9482,1090.19,1,5,9,66.7,2,42612.0,0,0,5400.0
9483,1023.53,1,9,6,71.17,1,25266.0,0,0,6600.0
9484,721.06,6,8,9,71.05,1,65666.55172,0,0,17702.4
9485,1346.81,3,2,7,66.66,2,18991.35802,0,0,7200.0
9486,474.89,7,1,4,81.63,1,27493.10345,0,0,4776.0
9487,1870.47,3,7,7,50.27,3,14632.14286,0,0,13200.0
9488,1238.87,3,7,9,65.67,2,29384.78261,0,0,4010.0
9489,1025.38,7,10,3,72.69,1,20713.7931,0,0,4000.0
9490,980.36,7,2,4,66.17,2,33462.06897,0,0,0.0
9491,1509.35,2,2,7,65.27,2,37590.0,0,0,0.0
9492,903.38,1,4,2,68.82,1,9828.0,0,0,3840.0
9493,1830.66,3,2,9,79.0,1,30371.25,0,0,0.0
9494,1261.9,5,7,4,61.97,2,15635.0,0,0,5136.0
9495,1371.08,1,10,7,53.86,3,34008.0,0,0,4680.0
9496,1181.99,5,7,6,67.27,2,18614.78873,0,0,5304.0
9497,904.8,6,1,1,68.95,1,6201.724138,1,1,4176.0
9498,1691.35,1,1,4,65.24,2,11413.04348,0,0,2268.0
9499,1078.31,3,8,6,54.02,3,16540.0,0,0,10200.0
9500,1033.24,5,1,2,72.95,1,8349.0,0,0,4420.0
9501,1649.23,3,8,9,56.8,2,25698.57143,0,0,12600.0
9502,1146.96,1,8,10,63.73,2,61723.0,0,0,21960.0
9503,966.69,6,2,2,57.92,2,23668.96552,0,0,0.0
9504,1070.56,4,2,2,69.98,1,11093.87755,0,0,4320.0
9505,859.96,7,2,3,71.32,1,24187.93103,0,0,4264.0
9506,1220.04,1,4,8,61.61,2,33660.0,0,0,5760.0
9507,1334.9,2,7,9,66.83,2,52795.0,0,0,1440.0
9508,818.54,2,10,6,77.28,1,23838.0,0,0,6000.0
9509,1429.01,3,9,6,64.52,2,4682.142857,0,0,21336.0
9510,1229.7,3,8,6,58.67,2,16534.28571,0,0,6240.0
9511,983.61,6,4,4,67.58,2,30089.65517,0,0,5400.0
9512,1314.08,3,4,6,60.65,2,14940.71429,0,0,8400.0
9513,1062.51,5,9,7,69.16,1,27352.0,0,0,6300.0
9514,1371.67,3,1,5,62.89,2,16175.0,0,0,3000.0
9515,1455.83,5,6,8,64.43,2,10706.19469,0,0,21190.0
9516,1463.47,3,9,9,48.7,3,26138.73239,0,0,21600.0
9517,1186.89,1,2,6,62.29,2,26450.0,0,0,1800.0
9518,1298.21,2,4,6,56.81,2,29112.0,0,0,0.0
9519,872.53,7,5,5,65.82,2,44422.41379,0,0,0.0
9520,977.5,2,1,3,79.08,1,12666.90141,0,0,0.0
9521,642.73,7,9,3,70.33,1,24591.37931,0,0,4160.0
9522,1545.41,4,7,5,40.45,3,17469.23077,0,0,13200.0
9523,1348.87,5,4,5,61.94,2,13669.71831,0,0,4800.0
9524,738.78,7,4,3,66.51,2,25187.93103,0,0,3458.0
9525,1358.57,2,8,9,61.28,2,52584.0,0,0,0.0
9526,1261.69,2,9,5,70.02,1,26596.0,0,0,0.0
9527,1744.22,4,6,3,49.92,3,8098.591549,1,0,7200.0
9528,1008.34,4,5,2,73.9,1,13734.61538,0,0,4800.0
9529,852.17,1,5,7,70.13,1,28867.0,0,0,4740.0
9530,1090.06,4,4,1,68.14,2,10298.71795,1,0,3640.0
9531,1123.48,4,7,8,73.43,1,20324.45652,0,0,6916.0
9532,1208.72,4,9,4,62.29,2,14980.61224,0,0,5844.0
9533,788.87,2,2,3,67.91,2,13738.0,0,0,5208.0
9534,1287.33,3,7,10,61.37,2,55468.33333,0,0,7800.0
9535,744.74,7,10,1,77.68,1,4401.724138,1,0,5148.0
9536,1460.51,2,5,6,64.26,2,21088.73239,0,0,0.0
9537,863.1,6,1,4,67.05,2,28421.05172,0,0,3674.79
9538,1162.19,2,1,8,66.1,2,39100.0,0,0,0.0
9539,1048.75,7,2,3,65.2,2,29568.96552,0,0,0.0
9540,747.75,7,7,4,69.81,1,33662.06897,0,0,0.0
9541,1360.86,3,5,8,64.39,2,25759.85915,0,0,10200.0
9542,773.46,4,7,3,80.98,1,10882.0,0,0,5400.0
9543,1188.45,2,10,6,61.7,2,30483.0,0,0,0.0
9544,615.25,5,10,7,84.29,1,32117.0,0,0,3800.0
9545,950.37,5,7,2,69.58,1,11284.0,0,0,4264.0
9546,1175.7,3,9,7,66.92,2,18168.57143,0,0,9600.0
9547,900.4,6,7,1,63.15,2,7626.525199,0,1,4384.615385
9548,816.7,7,2,2,67.25,2,21112.06897,0,0,1703.0
9549,1213.43,3,9,10,70.0,1,41870.0,0,0,15432.0
9550,1494.5,1,6,7,56.26,2,37359.0,0,0,0.0
9551,902.31,7,10,6,57.87,2,49341.37931,0,0,0.0
9552,1986.82,3,4,4,57.38,2,13254.375,0,0,0.0
9553,917.14,7,4,2,65.5,2,16506.89655,0,0,4018.0
9554,943.51,6,4,3,65.75,2,23936.2069,0,0,5400.0
9555,1524.14,3,2,6,64.25,2,13643.33333,0,0,4920.0
9556,994.29,1,2,5,65.42,2,21285.0,0,0,5400.0
9557,1609.94,3,2,10,59.31,2,55189.16667,0,0,10500.0
9558,1025.79,2,7,1,67.9,2,7349.538462,0,0,4488.461538
9559,823.52,6,9,5,66.49,2,37608.62069,0,0,4812.0
9560,1151.27,2,8,6,63.05,2,28164.0,0,0,0.0
9561,1358.06,3,5,7,68.01,2,22869.16667,0,0,6000.0
9562,546.29,7,1,2,81.68,1,20357.48931,0,0,4018.6562
9563,1407.4,1,9,9,68.52,1,37153.52113,0,0,0.0
9564,1329.41,3,6,7,66.7,2,19167.90123,0,0,6120.0
9565,1666.2,3,2,4,75.75,1,12274.17582,0,0,0.0
9566,1630.81,7,7,1,59.35,2,15594.82759,1,1,0.0
9567,1543.73,1,1,6,56.77,2,20551.40845,0,0,3000.0
9568,1089.31,1,9,8,69.82,1,38513.0,0,0,4500.0
9569,1030.59,2,9,6,65.16,2,22903.0,0,0,5148.0
9570,612.09,7,1,1,75.35,1,5431.034483,1,0,3264.0
9571,1305.2,1,1,9,68.2,2,38145.77465,0,0,0.0
9572,2252.27,3,6,7,64.45,2,2979.250433,0,0,29072.46439
9573,1489.32,2,4,8,55.35,2,43973.54272,0,0,363.4572825
9574,497.2,7,8,5,84.97,1,32637.93103,0,0,8160.0
9575,846.6,7,5,2,72.96,1,16200.0,0,0,3750.0
9576,959.28,3,9,2,71.76,1,3811.666667,0,0,11400.0
9577,1256.92,3,5,4,53.82,3,12852.32936,0,0,3987.692308
9578,2226.71,3,9,8,70.22,1,10281.85841,0,0,16200.0
9579,1117.36,1,7,6,58.92,2,18792.0,0,0,9900.0
9580,745.4,7,6,2,64.87,2,14704.29931,0,0,5280.5064
9581,1221.41,1,9,9,68.17,2,29290.14085,0,0,6900.0
9582,1962.88,3,9,9,43.67,3,22520.51151,0,0,22224.28389
9583,1193.44,3,4,9,67.15,2,35532.5,0,0,8940.0
9584,1152.35,3,6,1,68.72,1,7475.0,1,1,0.0
9585,659.18,7,5,9,76.21,1,85496.55172,0,0,0.0
9586,1262.04,4,5,6,65.67,2,20764.16667,0,0,4264.0
9587,889.53,1,10,4,66.04,2,17031.0,0,0,6000.0
9588,1514.31,1,5,10,58.64,2,62257.74648,0,0,0.0
9589,1236.7,3,10,8,69.24,1,20505.625,0,0,6500.0
9590,1417.55,2,10,6,58.08,2,27573.0,0,0,0.0
9591,916.16,6,10,1,60.52,2,5996.551724,0,0,7800.0
9592,851.01,7,8,3,63.26,2,19502.64345,0,0,4683.4668
9593,1323.7,2,10,6,65.76,2,32151.0,0,0,0.0
9594,1183.04,2,5,4,57.29,2,20447.0,0,0,0.0
9595,1589.93,3,9,9,70.71,1,19336.28319,0,0,8400.0
9596,1808.03,5,8,10,57.83,2,29211.93182,0,0,19800.0
9597,772.71,7,9,2,66.02,2,17486.2069,0,0,3780.0
9598,1403.77,3,8,9,67.62,2,23759.28571,0,0,24000.0
9599,1133.76,1,9,9,68.38,2,37489.0,0,0,10320.0
9600,1067.91,4,6,7,60.98,2,36375.64103,0,0,5280.0
9601,994.33,1,9,6,59.99,2,19621.0,0,0,10200.0
9602,843.13,7,1,2,63.65,2,14903.44828,0,0,3600.0
9603,1929.75,3,9,9,59.63,2,25424.69136,0,0,12000.0
9604,1433.28,4,4,1,54.58,2,8508.824405,1,1,2576.352083
9605,1182.53,2,4,2,65.74,2,12198.0,0,0,0.0
9606,1544.35,3,6,8,60.44,2,20130.24691,0,0,11040.0
9607,1111.83,2,4,3,66.79,2,12849.0,0,0,4212.0
9608,1474.9,6,6,8,57.86,2,61320.68966,0,0,8748.0
9609,1167.01,1,8,10,60.75,2,100000.0,0,0,0.0
9610,1398.83,4,2,4,67.65,2,11485.0,0,0,9000.0
9611,1570.82,4,8,5,58.84,2,16902.61203,0,0,6838.9178
9612,836.43,7,5,2,66.33,2,21741.37931,0,0,0.0
9613,1027.44,4,7,3,70.13,1,13433.67347,0,0,4350.0
9614,1107.76,3,8,6,69.79,1,12337.65432,0,0,8400.0
9615,672.87,6,4,5,76.78,1,37832.75862,0,0,2808.0
9616,951.1,6,1,1,63.22,2,6348.275862,1,1,4680.0
9617,1590.5,3,7,10,61.82,2,46443.20988,0,0,7200.0
9618,1277.01,3,9,7,78.37,1,14798.75,0,0,12360.0
9619,1107.1,1,5,2,66.02,2,8840.0,0,0,4272.0
9620,794.06,6,8,1,67.61,2,0.0,1,1,7020.0
9621,950.76,3,8,1,73.49,1,7042.5,0,1,0.0
9622,905.32,1,4,5,75.01,1,18160.0,0,0,8820.0
9623,751.81,7,9,3,67.36,2,20282.75862,0,0,6000.0
9624,1331.81,5,9,9,69.38,1,16108.94309,0,0,7488.0
9625,1067.99,1,9,8,69.39,1,37617.0,0,0,6840.0
9626,1345.01,2,8,6,59.62,2,15767.60563,0,0,7040.0
9627,995.89,1,4,10,78.45,1,63184.0,0,0,7416.0
9628,1224.18,7,9,5,61.85,2,43153.44828,0,0,0.0
9629,1308.14,4,9,3,67.6,2,8976.0,1,0,7200.0
9630,1124.7,2,9,6,68.23,2,31420.0,0,0,0.0
9631,1397.35,2,7,7,67.1,2,35887.0,0,0,0.0
9632,1111.07,5,9,9,76.6,1,26430.97826,0,0,0.0
9633,1837.57,4,7,7,55.17,2,20417.85714,0,0,5876.0
9634,609.71,7,8,4,82.48,1,24927.58621,0,0,4940.0
9635,913.58,5,7,4,64.67,2,15411.0,0,0,4888.0
9636,1359.67,3,4,5,73.46,1,11925.0,0,0,7140.0
9637,1502.37,1,9,5,57.91,2,11105.6338,0,0,8400.0
9638,2146.94,5,8,6,34.16,4,5648.369565,0,0,19224.0
9639,829.5,7,10,1,64.65,2,15087.93103,0,0,0.0
9640,1553.12,2,9,7,36.7,4,35571.0,0,0,0.0
9641,1167.17,4,2,6,65.56,2,20767.79661,0,0,8238.0
9642,818.5,5,9,3,75.2,1,10384.0,0,0,5928.0
9643,1143.96,5,1,2,70.61,1,9953.0,1,0,3750.0
9644,1155.49,3,8,6,60.06,2,9847.297912,0,0,12714.9178
9645,1069.57,3,9,3,68.32,2,6847.5,0,0,10500.0
9646,1340.33,6,1,4,62.95,2,25489.65517,0,0,6300.0
9647,1394.98,3,4,6,67.63,2,26535.0,0,0,0.0
9648,1287.64,3,2,4,71.2,1,8414.705882,0,0,5928.0
9649,822.12,1,9,3,74.59,1,17753.0,0,0,0.0
9650,1097.87,5,10,8,69.32,1,31501.0,0,0,10788.0
9651,1800.61,3,2,7,74.38,1,10446.99248,0,0,8528.0
9652,1068.79,1,6,10,73.39,1,67618.0,0,0,13200.0
9653,1083.12,7,8,2,53.82,3,25246.55172,0,0,0.0
9654,1305.33,5,8,7,62.9,2,16482.09877,0,0,7436.0
9655,1055.92,2,4,8,68.97,1,38907.0,0,0,0.0
9656,1972.98,4,8,7,62.98,2,13238.73874,0,0,6600.0
9657,747.61,7,7,1,72.76,1,17944.82759,0,0,0.0
9658,933.67,6,6,1,58.74,2,0.0,1,1,4320.0
9659,819.04,6,5,2,69.59,1,17044.82759,0,0,4316.0
9660,720.94,5,8,7,74.55,1,30052.0,0,0,5616.0
9661,1370.85,4,2,6,62.1,2,22326.92308,0,0,12350.0
9662,999.9,5,4,8,71.91,1,36319.0,0,0,5520.0
9663,709.92,7,2,1,74.52,1,13924.13793,0,0,3600.0
9664,2059.68,4,9,5,34.01,4,13261.34582,0,0,10564.38501
9665,1769.38,2,10,1,51.93,3,1458.450704,1,1,3325.0
9666,1735.39,5,4,9,49.65,3,39555.0,0,0,10140.0
9667,1244.02,5,9,10,74.59,1,43290.14085,0,0,0.0
9668,1389.41,1,6,9,60.54,2,41219.0,0,0,6540.0
9669,1247.96,1,7,7,69.87,1,17365.21739,0,0,6348.0
9670,880.86,4,9,2,73.57,1,9031.0,0,0,4784.0
9671,812.36,7,9,2,71.36,1,25163.7931,0,0,0.0
9672,1237.41,3,9,8,77.13,1,19616.48352,0,0,9600.0
9673,570.3,7,6,1,83.48,1,7864.507154,0,0,6913.585851
9674,680.57,6,8,2,76.62,1,9144.827586,1,0,7644.0
9675,1025.96,2,7,5,73.11,1,18283.0,0,0,5408.0
9676,951.91,3,4,8,67.05,2,31077.5,0,0,7728.0
9677,621.72,6,7,1,76.33,1,14000.0,0,0,3900.0
9678,1244.28,7,10,3,53.8,3,20293.10345,1,0,5356.0
9679,1089.0,1,7,5,72.94,1,18160.0,0,0,7020.0
9680,2242.11,2,5,10,53.04,3,34907.06522,0,0,0.0
9681,965.55,6,2,1,65.79,2,8108.62069,1,1,3600.0
9682,4171.88,2,6,10,7.23,5,57136.0,0,0,13200.0
9683,903.49,5,8,2,63.73,2,2571.0,1,0,10800.0
9684,1299.54,2,8,10,68.15,2,64880.0,0,0,0.0
9685,1001.43,4,2,5,74.86,1,19789.79592,0,0,4560.0
9686,1065.11,5,1,5,69.72,1,23312.76,0,0,4056.24
9687,857.19,7,8,1,68.24,2,10637.93103,0,0,4812.0
9688,1169.91,3,8,6,69.49,1,14022.71739,0,0,5868.2
9689,985.51,3,1,6,79.48,1,16955.71429,0,0,6604.0
9690,1092.89,3,8,8,69.96,1,21269.75309,0,0,12000.0
9691,1500.08,5,7,1,57.78,2,5320.422535,1,1,0.0
9692,889.99,5,10,7,69.74,1,29696.0,0,0,5616.0
9693,1214.53,6,4,1,59.82,2,9123.038413,1,1,1860.637721
9694,921.43,2,7,5,74.29,1,26537.0,0,0,0.0
9695,935.07,2,9,5,66.08,2,21426.0,0,0,5200.0
9696,1249.26,3,9,10,78.7,1,58851.42857,0,0,12684.0
9697,1863.61,2,9,3,50.52,3,17448.0,0,1,0.0
9698,1305.42,1,10,5,54.0,3,19590.0,0,0,7140.0
9699,557.45,6,9,5,82.67,1,26068.96552,0,0,11400.0
9700,820.9,1,9,5,76.16,1,14930.0,0,0,11940.0
9701,1248.96,4,2,6,71.2,1,17481.15942,0,0,6240.0
9702,1241.25,3,5,9,72.04,1,38833.91538,0,0,7444.301544
9703,750.68,7,9,1,71.97,1,20612.06897,0,0,0.0
9704,1996.41,1,7,5,37.91,4,27162.0,0,0,0.0
9705,1319.12,2,5,9,74.7,1,57873.0,0,0,0.0
9706,887.25,3,5,3,71.75,1,8936.666667,0,0,6000.0
9707,815.21,6,9,7,74.12,1,43593.10345,0,0,12600.0
9708,1373.91,1,6,4,56.94,2,14145.0,0,0,5904.0
9709,1050.43,5,2,3,71.52,1,13978.0,0,0,5148.0
9710,1080.52,4,8,3,75.14,1,9552.142857,0,0,5616.0
9711,1141.84,5,6,4,50.57,3,15857.0,0,0,6900.0
9712,1034.28,4,7,4,72.46,1,11936.40817,0,0,6753.3102
9713,965.53,4,6,3,79.99,1,6863.12709,0,0,5653.846154
9714,1011.48,7,9,4,64.15,2,35586.2069,0,0,0.0
9715,1222.73,4,9,2,61.6,2,11755.12821,1,0,5148.0
9716,1019.66,2,4,4,78.7,1,22685.0,0,0,0.0
9717,1928.26,3,2,9,69.27,1,34204.32099,0,0,0.0
9718,1017.21,6,2,6,64.11,2,41144.82759,0,0,6900.0
9719,959.06,2,2,10,72.3,1,64605.0,0,0,72.0
9720,792.17,1,2,7,74.71,1,31377.0,0,0,5040.0
9721,847.23,1,10,2,68.96,1,9854.0,0,0,4108.0
9722,659.15,6,9,8,74.09,1,52872.41379,0,0,9600.0
9723,1605.28,6,2,4,36.28,4,28468.96552,0,0,4550.0
9724,2001.79,3,8,10,61.13,2,74139.70588,0,0,11400.0
9725,1567.33,3,8,6,64.59,2,5077.777778,0,0,24000.0
9726,981.09,7,10,4,67.5,2,21541.37931,0,0,9000.0
9727,1257.82,3,9,6,65.73,2,17705.71429,0,0,6960.0
9728,1293.53,3,5,6,68.28,2,14825.92593,0,0,3696.0
9729,1165.83,6,4,3,62.61,2,19400.0,0,0,4992.0
9730,1309.23,5,10,10,69.43,1,36797.94518,0,0,9664.780867
9731,687.97,7,5,1,74.19,1,12050.0,0,0,3900.0
9732,688.35,6,7,1,64.34,2,6950.0,0,0,4420.0
9733,995.05,7,6,3,61.92,2,22350.0,0,0,5512.0
9734,876.53,7,10,2,69.69,1,16727.58621,0,0,5252.0
9735,764.3,6,8,1,65.31,2,1253.448276,0,0,9600.0
9736,1058.71,4,2,4,64.33,2,17543.87755,0,0,6000.0
9737,1286.0,1,4,4,65.11,2,16148.0,0,0,4608.0
9738,790.67,3,2,6,78.4,1,18325.0,0,0,5700.0
9739,910.48,7,4,2,66.57,2,23448.27586,0,0,0.0
9740,1962.01,7,10,2,27.45,4,14650.0,1,1,5304.0
9741,951.71,2,4,4,62.75,2,17325.0,0,0,3675.0
9742,841.78,6,9,1,64.34,2,10063.7931,1,0,5564.0
9743,1109.06,3,8,7,65.07,2,18757.85714,0,0,12000.0
9744,1125.8,2,10,8,70.14,1,40328.0,0,0,0.0
9745,1633.6,3,6,8,68.91,1,15282.41758,0,0,11736.0
9746,1240.68,3,9,9,65.47,2,25271.1326,0,0,3256.116011
9747,910.81,7,9,3,71.31,1,7981.034483,0,0,11500.0
9748,814.59,1,2,6,72.08,1,24109.0,0,0,7500.0
9749,1340.33,2,8,5,59.71,2,15380.0,0,0,10200.0
9750,1128.28,2,9,5,65.17,2,20881.0,0,0,5928.0
9751,868.16,7,9,2,77.84,1,14862.06897,1,0,5096.0
9752,1060.46,1,2,6,64.57,2,25043.0,0,0,5040.0
9753,818.33,7,7,4,61.19,2,29855.17241,0,0,3600.0
9754,1021.23,3,4,8,78.19,1,23083.125,0,0,6480.0
9755,1068.38,1,5,4,64.84,2,21738.0,0,0,0.0
9756,1587.9,2,8,10,42.65,3,51753.0,0,0,9600.0
9757,2054.93,5,4,6,54.85,2,2587.112938,0,0,23433.12476
9758,1102.07,3,4,4,73.75,1,12395.0,0,0,3750.0
9759,857.99,7,7,2,62.36,2,6172.413793,0,0,11032.0
9760,963.83,5,8,3,73.61,1,9388.0,0,0,7124.0
9761,985.26,6,4,1,60.86,2,4741.37931,1,1,4680.0
9762,1252.21,4,10,3,61.25,2,11239.79592,1,0,6825.0
9763,1411.56,3,10,5,56.9,2,16581.66667,0,0,6084.0
