,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,AHCeqFactor,BHCeqFactor,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorEHS,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,CERTpriority,WFG_preApr11,WFG_postApr11,WFG_Sept12,ECO_AW,aagph1415
99,14150010426,0,4,0,0,0,25532.75862,0.58,0.67,0.82,15746,14809,1248.89,146.38,761.54,307.38,33.59,1,1,0,0,1,1,2,7,48.63,3,48.17,3,5,1,1,3,4,3,1,1,1,1,1,7,3,1,7,6,1,1,1,0,0,0,3,3907
100,14150010429,0,2,0,0,3276,9332,1,1,1,13570,12608,919.97,119.28,389.25,354.77,56.67,2,2,0,0,1,0,2,2,73.07,1,72.48,1,4,0,3,5,6,2,1,3,2,3,-9,2,3,1,7,6,2,1,1,0,0,0,2,757
101,14150010433,0,4,0,0,14300,52446.42857,1.4,1.4,1.21,89064,87725,2856.7,184.49,1639.73,980.64,51.84,1,1,0,0,1,1,10,10,54.22,3,54.05,3,4,1,1,3,2,5,1,1,1,1,5,3,1,1,1,3,4,0,0,0,0,0,3,2409
102,14150010435,0,3,0,0,5220,36576,1,1,1,43202,41796,812.31,133.57,246.56,391.6,40.58,1,1,0,0,0,0,8,9,78.74,1,78.24,1,9,1,1,5,9,3,1,1,2,2,5,1,1,1,5,2,2,0,0,0,0,0,3,2543
103,14150010437,0,4,0,0,0,42523,1,1,1,43824,42523,1536.66,259.7,765.43,471.14,40.39,1,1,0,0,1,1,8,9,50.82,3,50.41,3,6,1,1,3,6,4,1,1,2,1,1,2,3,1,6,5,2,0,0,0,0,0,3,3279
104,14150010447,0,4,0,0,0,16275,1,1,1,17590,16275,1251.48,150.69,592.64,467.57,40.58,1,1,0,0,1,1,3,4,62.76,2,62.39,2,9,1,1,3,4,5,1,1,1,2,4,2,3,1,6,5,2,0,1,0,0,0,3,2607
105,14150010452,0,2,0,0,6720,12874,1,1,1,20531,19594,1188.07,164.23,578.95,400.96,43.93,3,3,0,0,0,0,4,3,60.74,2,60.17,2,8,1,4,5,3,2,1,1,3,1,3,5,1,1,4,3,2,0,0,0,0,0,4,1168
106,14150010453,0,4,0,0,5400,15638.57143,1.4,1.4,1.21,28471,27294,1927.94,111.43,1020.62,742.99,52.9,1,1,0,0,1,0,6,4,52.05,3,51.63,3,2,1,1,3,5,4,1,1,3,1,3,3,1,2,1,3,4,1,0,0,0,0,3,1981
107,14150010456,0,3,0,0,5940,58162.06897,0.58,0.67,0.82,40492,39674,748.27,109.68,282.23,321.17,35.19,1,1,0,0,0,0,8,10,75.48,1,74.94,1,2,1,2,5,9,2,1,1,2,3,3,6,1,1,5,3,1,0,0,0,0,0,3,7202
108,14150010458,1,1,439.4638318,470.2263,3420,11843.33333,1.2,1.2,1.07,15938,17632,1792.65,207.55,952.77,581.59,50.74,3,3,1,1,1,0,3,2,57.42,2,57,2,2,1,2,2,3,4,1,1,3,1,3,4,1,1,2,3,3,0,1,1,0,1,1,767
109,14150010461,0,3,0,0,0,34866,1,1,1,36754,34866,1211.58,150.55,509.97,509.29,41.77,1,1,0,0,1,1,7,8,66.87,2,66.5,2,10,1,1,4,9,4,1,1,2,2,4,2,3,1,6,5,2,0,1,0,0,0,3,1828
110,14150010464,0,4,0,0,13332,18944,1,1,1,34021,32276,1396.76,126.55,742.3,487.31,40.6,1,1,0,0,1,1,7,5,54.74,2,54.39,3,8,1,1,3,2,5,1,1,3,1,5,1,1,1,5,2,2,1,0,0,0,0,3,1594
111,14150010469,0,4,0,0,12000,47427.14286,1.4,1.4,1.21,80093,78398,3409.01,184.34,2453.79,718.64,52.24,1,1,0,0,1,0,10,10,36.46,4,36.22,4,9,1,1,4,2,5,1,1,1,1,4,3,1,1,1,3,4,1,0,0,0,0,3,2110
112,14150010472,0,2,0,0,6473.6776,6276.417931,0.58,0.67,0.82,11103,10114,942.6,107.91,473.4,323.67,37.62,3,3,0,0,0,1,1,1,59.97,2,59.46,2,8,1,3,5,5,2,1,1,3,3,5,6,1,1,5,3,1,0,0,0,0,0,4,1720
113,14150010473,0,2,0,0,16744,6792.753623,1.38,1.47,1.32,18469,26118,1457.7,241.32,507.4,646.13,62.85,3,3,0,0,1,0,6,1,66.14,2,65.66,2,8,1,3,2,4,3,1,1,3,1,5,4,3,2,1,3,5,0,1,0,0,0,2,653
114,14150010474,0,4,0,0,4740,15385.625,1.6,1.6,1.32,30442,29357,1777.08,236.95,703.26,776.47,60.4,3,1,0,0,1,0,6,4,61.88,2,61.43,2,1,1,4,2,4,3,1,1,1,2,2,3,3,1,1,3,5,0,0,0,0,0,4,417
115,14150010478,0,3,0,0,5408,14559.28571,1.4,1.4,1.21,20605,25791,1415.23,188.8,515.87,655.78,54.78,3,3,0,0,1,0,5,3,72.4,1,72.02,1,7,1,3,1,5,4,1,1,2,2,4,3,1,1,3,3,4,1,1,0,0,0,2,603
116,14150010482,0,2,0,0,11400,6510,1.4,1.4,1.21,21881,20514,1117.07,191.62,310.24,562.97,52.24,1,1,0,0,1,0,4,1,72.86,1,72.36,1,9,1,2,5,6,3,1,1,1,3,5,3,1,1,1,3,4,0,0,0,0,0,3,4715
117,14150010486,0,4,0,0,11748,17706.42857,1.4,1.4,1.21,37781,36537,1602.24,237.6,748.35,564.05,52.24,1,1,0,0,1,0,8,4,55.52,2,55.05,2,9,1,1,2,5,3,1,1,2,1,1,3,1,2,1,3,4,1,0,0,0,0,3,804
118,14150010493,1,1,766.3875207,927.3289,12000,12685.86957,1.84,1.66,1.21,36865,35342,2422.78,279.68,1393.07,680.34,69.69,1,88,0,0,1,0,7,3,32.08,4,31.8,4,10,0,1,4,2,4,1,3,3,1,3,3,1,1,3,3,4,1,1,1,0,0,3,4602
119,14150010494,0,4,0,0,2411.048985,23656.62585,1.2,1.2,1.07,32258,30799,1851.06,310.52,982.36,511.89,46.29,1,1,0,0,1,0,7,6,43.54,3,43.11,3,1,1,1,3,6,3,1,1,1,2,1,3,1,1,3,3,3,0,0,0,0,0,3,2708
120,14150010495,1,1,72.68,72.68,6435,13116,1,1,1,17420,19551,1308.59,65.8,711.16,487.35,44.28,2,2,0,0,1,0,4,3,58.52,2,57.93,2,2,1,2,2,4,2,1,1,1,1,5,1,1,1,5,4,2,1,1,1,0,0,3,1020
121,14150010498,0,2,0,0,0,11962,1,1,1,11962,11962,981.17,358.21,299.48,258.21,65.27,1,88,0,0,1,0,2,2,69.83,1,62.15,2,6,0,1,5,9,2,2,2,1,1,-9,2,3,1,7,6,2,1,1,1,0,0,1,2573
122,14150010502,0,4,0,0,6840,28022,1,1,1,36142,34862,1878.04,168.55,1186.17,479.43,43.89,2,2,0,0,0,0,7,7,45.87,3,45.44,3,8,1,1,5,4,3,1,1,3,1,3,1,1,1,5,3,2,0,0,0,0,0,3,2387
123,14150010511,0,2,0,0,6120,12356.79012,1.62,1.53,1.21,27482,26138,1370.43,201.79,601.78,514.62,52.24,1,1,0,0,1,0,6,3,63.62,2,63.13,2,9,1,4,3,6,3,1,1,1,1,5,3,1,1,3,3,4,0,0,0,0,0,4,460
124,14150010513,0,3,0,0,8184,21709.16667,1.2,1.2,1.07,35357,34235,1160.89,153.58,393.79,567.47,46.05,1,1,0,0,1,0,7,6,75.21,1,74.81,1,4,1,1,2,9,4,1,1,2,2,5,3,1,1,1,2,3,0,0,0,0,0,3,3773
125,14150010525,0,3,0,0,5200,21470.68966,0.58,0.67,0.82,14231,17653,865.63,197.32,585.23,28.35,54.73,1,88,0,0,1,0,3,6,68.11,2,60.49,2,9,0,4,3,5,2,2,2,2,2,-9,7,3,1,7,6,1,0,1,0,0,0,4,2746
126,14150010531,0,2,0,0,3600,2813.793103,0.58,0.67,0.82,6081,5232,789.87,128.98,480.42,144.24,36.23,2,2,1,1,1,0,1,1,69.55,1,61.53,2,7,1,3,2,5,1,1,1,2,2,3,7,3,1,7,6,1,0,1,0,0,0,2,952
127,14150010532,0,2,0,0,3570,7050,1,1,1,8121,10620,1100.83,70.75,479.11,506.6,44.37,3,3,1,1,0,0,1,1,66.35,2,65.79,2,2,1,3,1,5,2,1,1,2,2,5,5,3,1,4,4,2,0,1,0,0,0,2,344
128,14150010533,0,4,0,0,0,58056,1,1,1,59405,58056,1567.91,286.05,773.45,468.14,40.27,1,1,0,0,0,1,10,10,47.47,3,47.06,3,4,1,1,3,4,4,1,1,1,2,1,1,3,1,5,4,2,0,0,0,0,0,3,1398
129,14150010536,0,2,0,0,4836,6615.833333,1.2,1.2,1.07,8892,12775,1220.01,162.05,515.9,493.72,48.34,3,3,1,0,1,0,2,1,69.6,1,69.09,1,5,1,4,2,6,2,1,1,1,2,5,3,2,1,2,2,3,1,1,0,0,0,2,1245
130,14150010538,0,3,0,0,3888.461538,20237.13528,0.58,0.67,0.82,16514,15626,791.03,160.47,336.37,249.99,44.2,1,88,0,0,1,0,3,5,63.86,2,63.21,2,9,0,4,2,7,1,1,2,2,2,-9,7,3,1,7,6,1,1,1,0,0,0,2,968
131,14150010541,1,1,96.81,96.81,4920,11978,1,1,1,11978,16898,1332.72,182.44,829.75,256.68,63.85,1,2,1,0,1,0,3,2,51.33,3,43.94,3,9,0,4,5,5,2,2,2,1,3,-9,2,2,1,5,5,2,0,1,0,0,0,4,867
132,14150010544,0,3,0,0,0,26954,1,1,1,28289,26954,1068.08,128.14,439.6,460.84,39.5,1,1,0,0,1,1,6,7,71.22,1,70.83,1,7,1,1,3,6,4,1,1,2,2,5,2,1,1,5,5,2,0,0,0,0,0,3,1480
133,14150010552,0,4,0,0,3900,23577,1,1,1,28429,27477,1572.72,280.23,795.37,454.87,42.25,3,1,0,0,0,0,6,6,46.99,3,46.51,3,6,1,1,2,3,3,1,1,3,1,4,1,1,1,5,2,2,0,0,0,0,0,3,1033
134,14150010555,0,3,0,0,4680,14446.15385,0.78,0.87,1,13598,15948,1113.24,109.05,457.92,503.71,42.56,3,3,0,0,1,0,3,3,68.76,1,68.24,2,7,1,4,2,9,2,1,1,1,2,4,4,1,1,2,3,2,0,1,0,0,0,2,490
135,14150010556,1,1,14.47,14.47,3900,5775,1,1,1,5912,9675,1250.38,134.83,599.27,471.91,44.37,3,3,1,1,0,0,1,1,62.78,2,62.27,2,2,1,4,2,2,2,1,1,3,2,5,1,2,1,5,2,2,0,1,0,0,0,4,1151
136,14150010559,0,3,0,0,7800,26194.82759,0.58,0.67,0.82,23802,22993,617.15,115.05,203.05,264.31,34.74,1,1,0,0,0,0,5,7,77.92,1,77.31,1,9,1,2,5,8,1,1,1,1,3,3,6,1,2,5,3,1,0,0,0,0,0,3,1435
137,14150010561,0,4,0,0,0,78678,1,1,1,80860,78678,1480.8,58.88,783.73,598.96,39.23,1,1,0,0,0,1,10,10,66.84,2,66.56,2,5,1,1,4,3,5,1,1,1,2,5,1,1,1,5,4,2,0,0,0,0,0,3,1288
138,14150010562,0,3,0,0,3952,15068.96552,0.58,0.67,0.82,8740,12692,857.83,253.99,270.52,299.73,33.59,1,1,0,0,1,1,2,3,70.71,1,70.23,1,5,1,3,5,8,3,1,1,1,2,1,7,3,1,7,6,1,1,1,0,0,0,2,1536
139,14150010571,0,3,0,0,5184,39380,1,1,1,45688,44564,1095.89,63.14,553.21,440.31,39.23,1,1,0,0,1,0,8,9,63.78,2,63.26,2,5,1,4,3,8,2,1,1,1,2,5,2,3,1,6,5,2,1,1,0,0,0,4,756
140,14150010572,0,2,0,0,4420,12059,1,1,1,16033,16479,1007.59,140.52,388.49,433.93,44.65,3,3,0,0,0,0,3,2,72.83,1,72.32,1,10,1,4,2,6,2,1,1,2,1,5,4,1,1,4,3,2,0,1,0,0,0,2,442
141,14150010575,0,2,0,0,3384,5353,1,1,1,9680,8737,1078.27,224.33,438.81,364.96,50.17,1,88,1,1,0,0,1,1,62.56,2,62,2,5,0,1,3,9,2,1,3,2,2,1,1,1,1,5,3,2,0,1,0,0,0,3,1581
142,14150010578,0,2,0,0,6180,11507.85714,1.4,1.4,1.21,22291,22291,1440.17,191.93,353.87,799.7,94.67,2,88,0,0,1,0,5,2,68.14,2,67.57,2,4,0,2,5,9,2,2,2,2,3,-9,3,3,2,1,2,4,0,0,0,0,0,3,1380
143,14150010579,0,3,0,0,4888,22329.31034,0.58,0.67,0.82,12951,17839,877.68,107.54,554.76,180.8,34.58,1,1,0,0,1,1,3,6,61.46,2,55.11,2,6,1,4,2,4,3,1,1,3,2,3,7,3,1,7,6,1,1,1,0,0,0,2,2927
144,14150010580,0,4,0,0,0,72519,1,1,1,74322,72519,1688.66,124.18,943.94,581.31,39.23,1,1,0,0,0,1,10,10,60.28,2,60.03,2,5,1,1,3,4,5,1,1,3,2,5,1,1,1,5,4,2,0,0,0,0,0,3,2693
145,14150010581,0,3,0,0,7384,20700.625,1.6,1.6,1.32,39909,40505,1615.6,290.04,488.06,775.08,62.42,3,3,0,0,1,0,8,5,70.99,1,70.62,1,9,1,4,2,7,5,1,1,4,2,4,4,1,1,2,3,5,0,1,0,0,0,4,659
146,14150010585,0,2,0,0,4680,7016.901408,1.42,1.33,1.07,10319,14644,1276.98,175.32,523.44,531.22,47,1,1,1,0,1,0,2,1,67.42,2,66.98,2,2,1,4,2,6,3,1,1,2,2,3,1,3,1,4,4,3,1,1,0,0,0,2,592
147,14150010595,0,4,0,0,0,36623,1,1,1,39436,36623,1765.82,178.84,865.97,666.81,54.2,1,88,0,0,1,1,8,9,60.88,2,60.66,2,10,0,1,3,5,5,1,3,2,1,1,2,1,1,6,6,2,0,1,0,0,0,3,3200
148,14150010599,1,1,213.65,213.65,0,11725,1,1,1,12794,11725,1449.56,241.13,750.07,417.88,40.48,1,1,1,1,1,0,2,2,56.82,2,56.33,2,1,1,1,2,6,3,1,1,2,2,2,2,3,1,5,5,2,0,0,0,0,0,3,2025
149,14150010606,1,1,424.5066667,560.3488,4700,12249.55357,2.24,2.06,1.32,27806,32139,2191.75,320.43,1037.66,763.35,70.31,3,3,0,0,1,0,7,2,50.58,3,50.14,3,10,1,3,2,5,4,1,1,3,2,1,3,3,1,2,5,5,1,1,0,0,0,2,1425
150,14150010608,0,4,0,0,12000,26261.42857,1.4,1.4,1.21,50300,48766,1548.93,208.64,657.9,630.4,51.99,1,1,0,0,1,0,9,7,66.58,2,66.19,2,6,1,1,3,5,4,1,1,2,2,3,3,1,1,1,3,4,0,0,0,0,0,3,1989
151,14150010615,1,1,173.29,173.29,5460,6129,1,1,1,9906,11589,1409.2,139.77,799.48,427.4,42.55,1,3,1,1,1,0,2,1,59.29,2,58.82,2,2,1,4,2,5,3,1,1,3,2,5,4,1,1,3,3,2,0,1,0,0,0,2,550
152,14150010637,0,3,0,0,0,42790.76087,1.84,1.66,1.21,80047,78735,1346.24,189.24,516.1,586.85,54.05,2,2,0,0,1,0,10,9,69.78,1,69.33,1,5,1,1,3,5,3,1,1,2,2,4,2,1,1,4,5,4,0,0,0,0,0,3,1491
153,14150010638,0,4,0,0,8450,53527,1,1,1,64743,61977,1380.89,150.4,574.87,613.31,42.31,2,2,0,0,1,1,10,10,76.06,1,75.8,1,7,1,1,4,9,5,1,1,2,2,4,1,1,1,5,4,2,1,0,0,0,0,3,2667
154,14150010642,0,2,0,0,5044,10411.53846,0.78,0.87,1,8121,13165,1167.34,153.51,541.95,428.32,43.56,2,2,1,0,1,0,2,2,67.51,2,67.03,2,9,1,4,2,7,3,1,1,2,1,4,4,3,1,2,2,2,1,1,0,0,0,2,363
155,14150010644,0,3,0,0,3276,21401.72414,0.58,0.67,0.82,12413,15689,919.41,104.87,483.19,294.08,37.27,3,3,0,0,1,0,3,6,68.94,1,68.34,2,4,1,3,2,6,2,1,1,2,2,5,7,3,1,7,6,1,0,1,0,0,0,2,987
156,14150010645,0,3,0,0,6364,16596.66667,1.2,1.2,1.07,27484,26280,783.01,154.32,163.74,418.54,46.41,1,1,0,0,1,0,6,4,79.99,1,79.44,1,9,1,1,5,9,2,1,1,5,3,4,3,1,1,1,3,3,0,0,0,0,0,3,4411
157,14150010650,0,4,0,0,0,29831.03448,0.58,0.67,0.82,18239,17302,1358.07,90.7,816.44,413.01,37.92,2,2,0,0,1,1,3,8,48.53,3,48.05,3,2,1,1,3,3,3,1,1,3,2,4,7,3,1,7,6,1,0,1,0,0,0,3,5514
158,14150010655,0,3,0,0,5772,16530,1.2,1.2,1.07,20567,25608,1046.59,177.15,377.14,442.06,50.24,3,3,0,0,1,0,5,4,69.69,1,69.11,1,8,1,3,5,5,2,1,1,3,2,5,3,3,1,1,3,3,1,1,0,0,0,2,482
159,14150010661,0,4,0,0,8248,16358.62069,0.58,0.67,0.82,18734,17736,1291.38,165.37,662.37,430.05,33.59,1,1,0,0,0,1,3,4,60.71,2,60.37,2,5,1,2,4,9,5,1,1,1,1,1,6,1,1,5,3,1,0,1,0,0,0,3,2827
160,14150010665,0,4,0,0,9600,14772.53521,1.42,1.33,1.07,31984,30577,1457.12,176.63,647.15,585.57,47.77,1,1,0,0,1,0,7,3,60.7,2,60.24,2,10,1,1,3,6,3,1,1,2,1,2,1,3,1,4,4,3,1,0,0,0,0,3,3967
161,14150010668,0,3,0,0,14400,30884.48276,0.58,0.67,0.82,33528,32313,963.18,96.73,438.15,393.56,34.74,1,1,0,0,0,1,7,8,65.52,2,65.1,2,9,1,2,2,6,4,1,1,2,1,4,6,1,1,5,4,1,0,0,0,0,0,3,1859
162,14150010673,0,4,0,0,9000,30060,1.4,1.4,1.21,53282,51084,1921.35,188.42,961.08,719.61,52.24,1,1,0,0,1,0,9,8,62.86,2,62.55,2,9,1,1,4,8,5,1,1,5,1,4,3,1,1,2,4,4,0,0,0,0,0,3,2001
163,14150010678,1,1,928.9990909,1124.0889,5900,13333.69565,1.84,1.66,1.21,24534,30434,2619.54,195.57,1485.49,845.25,93.23,2,88,1,0,1,0,7,3,34.43,4,34.06,4,6,0,4,3,4,3,2,2,3,2,-9,3,3,1,3,3,4,1,1,0,0,0,2,541
164,14150010683,0,4,0,0,7008,45770,1,1,1,54206,52778,1378.05,134.77,687.94,514.24,41.1,1,1,0,0,0,1,9,10,62.23,2,61.88,2,2,1,1,2,6,5,1,1,1,1,5,1,1,1,5,2,2,0,0,0,0,0,3,4243
165,14150010684,0,2,0,0,4576,11765.30612,0.98,1.07,1.07,11651,16106,1099.92,98.44,325.43,625.31,50.74,3,3,0,0,1,0,3,2,76.9,1,76.41,1,2,1,4,2,9,3,1,1,2,2,3,4,2,1,2,3,3,0,1,0,0,0,2,429
166,14150010687,0,2,0,0,10400,11933,1,1,1,12160,22333,787.81,59.34,353.04,334.95,40.48,1,1,0,0,1,0,5,2,82.63,1,76.5,1,1,1,4,4,9,3,1,1,2,2,5,5,3,1,5,3,2,1,1,0,0,0,2,1713
167,14150010688,0,2,0,0,4368,11655.17241,0.58,0.67,0.82,11912,11128,985,310.22,344.12,292.77,37.89,2,2,0,0,1,0,1,2,65,2,64.4,2,6,1,4,5,6,2,1,1,2,1,1,7,3,1,7,6,1,0,1,0,0,0,2,1080
168,14150010691,0,4,0,0,0,17080,1,1,1,18373,17080,2580.21,169.83,1829.13,534.48,46.77,1,1,1,1,1,0,3,4,14.14,5,13.89,5,9,1,1,3,6,3,1,2,1,2,-9,2,3,1,6,6,2,1,1,0,0,0,3,2160
169,14150010700,0,2,0,0,7800,12553.44828,0.58,0.67,0.82,15081,15081,815.47,321.86,259.88,189.61,44.12,1,88,0,0,0,0,3,3,50.07,3,49.21,3,8,0,2,5,7,1,2,2,1,3,-9,6,1,2,4,1,1,0,0,0,0,0,3,2137
170,14150010701,0,4,0,0,0,56377.58621,0.58,0.67,0.82,33570,32699,1822.64,148.14,1262.19,376.08,36.23,2,2,0,0,1,1,7,10,12.47,5,12.23,5,7,1,1,2,2,3,3,2,3,2,-9,7,3,1,7,6,1,1,1,0,0,0,3,2833
171,14150010702,0,2,0,0,11700,8812.345679,1.62,1.53,1.21,14691,25976,1255.52,204.12,559.78,436.84,54.78,3,3,0,0,1,0,6,1,72.94,1,67.25,2,7,1,2,2,6,3,1,1,1,1,5,4,1,1,2,3,4,1,1,1,0,0,1,859
172,14150010711,1,1,7.36,7.36,5400,4001,1,1,1,10348,9401,1243.27,178.57,611.14,409.19,44.37,3,3,1,1,0,0,1,1,63.66,2,63.11,2,2,1,2,2,2,2,1,1,2,2,3,1,3,2,5,2,2,0,1,0,0,0,3,1164
173,14150010713,0,2,0,0,6060,11628.57143,0.98,1.07,1.07,11571,17456,1262.25,166.67,524.9,522.01,48.67,3,3,1,0,1,0,3,2,71.5,1,71.06,1,7,1,4,3,7,3,1,1,2,1,4,4,3,1,1,2,3,0,1,0,0,0,2,498
174,14150010719,0,2,0,0,6344,4239.655172,0.58,0.67,0.82,3765,8803,867.21,123.64,365.49,340.46,37.62,3,3,1,0,1,1,1,1,71.01,1,70.52,1,8,1,4,5,8,3,1,1,1,1,3,6,2,1,5,3,1,1,1,0,0,0,4,817
175,14150010720,0,3,0,0,6900,35206,1,1,1,43337,42106,1079.81,119.6,431.61,487.5,41.1,1,1,0,0,0,1,8,8,68.64,1,68.25,2,2,1,2,2,3,4,1,1,3,1,5,1,1,1,5,2,2,0,0,0,0,0,3,1168
176,14150010721,0,2,0,0,4056,6351.724138,0.58,0.67,0.82,7740,7740,632.15,105.92,312.13,176.18,37.92,2,2,0,0,1,0,1,1,81.32,1,73.28,1,2,1,4,5,6,1,1,1,2,3,5,7,3,2,6,5,1,1,1,0,0,0,4,589
177,14150010726,0,3,0,0,7200,18631,1,1,1,18631,25831,737.65,85.8,254.95,346.81,50.09,1,88,0,0,1,0,5,5,76.56,1,75.9,1,7,0,4,5,8,1,1,3,2,3,-9,2,3,1,6,5,2,1,1,0,0,0,4,592
178,14150010731,0,2,0,0,7300,12952.14286,1.4,1.4,1.21,26461,25433,1237.92,303.18,362.96,505.48,66.3,1,88,0,0,1,0,5,3,61.76,2,61.27,2,9,0,4,2,7,3,1,2,2,2,-9,3,1,1,1,2,4,0,0,0,0,0,4,648
179,14150010741,0,4,0,0,6000,14741.875,1.6,1.6,1.32,30931,29587,2090.97,452.13,948.03,613.38,77.43,1,88,0,0,1,0,6,3,28.81,4,28.5,4,10,0,1,3,6,3,1,3,1,2,5,3,1,1,1,3,5,0,0,0,0,0,3,2095
180,14150010742,0,3,0,0,3540,36735.21127,1.42,1.33,1.07,56609,55704,1128.4,144.24,440.82,497.29,46.05,1,1,0,0,1,0,9,9,72.55,1,72.11,1,4,1,1,3,5,3,1,1,2,2,4,1,1,1,4,3,3,1,1,1,0,0,3,2870
181,14150010759,0,3,0,0,3796,24631.03448,0.58,0.67,0.82,14286,18082,792.44,97.8,350.87,305.56,38.21,2,2,0,0,1,0,3,7,72.12,1,71.5,1,10,1,4,3,8,1,1,1,2,2,5,7,3,1,6,5,1,1,1,0,0,0,2,474
182,14150010762,0,3,0,0,0,22906.89655,0.58,0.67,0.82,14454,13286,873.84,113.18,445.04,281.8,33.82,1,1,0,0,1,0,2,6,69.71,1,69.18,1,7,1,1,3,5,2,1,1,2,2,4,7,3,1,7,6,1,1,1,0,0,0,3,3648
183,14150010764,1,1,103.09,84.5338,3900,12815.51724,0.58,0.67,0.82,7433,11333,1097.98,149.63,505.8,381.11,61.44,3,88,1,0,1,0,1,3,67.57,2,67.01,2,6,0,4,5,5,2,2,2,1,3,-9,7,3,1,6,5,1,1,1,0,0,0,2,1787
184,14150010765,0,3,0,0,27000,62727.85714,1.4,1.4,1.21,100000,100000,1464.38,209.89,620.09,577.9,56.5,2,2,0,0,1,0,10,10,61.97,2,61.48,2,8,1,1,2,5,3,1,1,3,1,5,3,1,1,1,3,4,0,0,0,0,0,3,3185
185,14150010768,0,4,0,0,0,24801.72414,0.58,0.67,0.82,15747,14385,1022.79,41.76,518.1,429.34,33.59,1,1,0,0,1,1,2,7,68.87,1,68.53,1,5,1,1,4,7,5,1,1,2,2,5,7,1,1,6,5,1,0,0,0,0,0,3,3277
186,14150010771,0,2,0,0,5135,11332.14286,1.4,1.4,1.21,15995,21000,1340.11,190.97,492.09,603,54.05,2,2,0,0,1,0,4,2,73.29,1,72.85,1,5,1,4,3,4,3,1,1,4,2,5,4,1,1,2,2,4,1,1,0,0,0,2,866
187,14150010772,0,2,0,0,4108,9413.793103,0.58,0.67,0.82,5460,9568,793.03,94.69,558.97,90.66,48.71,2,88,1,0,1,0,1,2,71.53,1,62.55,2,1,0,4,5,5,1,1,3,1,1,-9,6,3,1,5,4,1,1,1,0,0,0,2,670
188,14150010774,0,3,0,0,13452,38169,1,1,1,52974,51621,826.12,112.93,277.53,395.08,40.58,1,1,0,0,1,0,9,9,76.32,1,75.82,1,9,1,1,3,9,3,1,1,2,2,4,1,1,1,5,3,2,1,0,0,0,0,3,10008
189,14150010786,0,3,0,0,0,41628,1,1,1,42598,41628,978.45,161.55,400.08,376.24,40.58,1,1,0,0,1,0,8,9,67.64,2,67.09,2,9,1,1,4,9,2,1,1,4,2,3,2,3,1,6,6,2,0,1,0,0,0,3,2685
190,14150010788,0,3,0,0,4080,18741.37931,0.58,0.67,0.82,16038,14950,1012.49,94.01,483.26,397.91,37.31,3,1,0,0,0,1,2,5,68.11,2,67.71,2,10,1,1,2,4,4,1,1,2,1,5,6,1,1,5,4,1,0,0,0,0,0,3,1207
191,14150010795,0,4,0,0,11760,51897,1,1,1,65164,63657,1463.51,127,907.38,389.63,39.5,1,1,0,0,0,0,10,10,52.93,3,52.46,3,7,1,1,3,2,3,1,1,3,2,5,1,1,1,5,3,2,0,0,0,0,0,3,2934
192,14150010797,0,2,0,0,9000,7716.428571,1.4,1.4,1.21,19753,19803,1295.37,190.08,496.63,556.42,52.24,1,1,0,0,1,0,4,1,67.33,2,66.86,2,9,1,2,2,3,3,1,1,3,1,5,3,1,1,1,2,4,0,1,1,0,0,3,2006
193,14150010799,0,4,0,0,0,43198.27586,0.58,0.67,0.82,26120,25055,1269.88,53.9,776.49,404.3,35.19,1,1,0,0,1,1,5,9,50.36,3,49.89,3,2,1,1,4,6,3,1,1,1,2,3,7,3,1,6,5,1,0,0,0,0,0,3,6711
194,14150010803,1,1,10.27939394,13.5688,7176,11279.46429,2.24,2.06,1.32,25436,32442,1644.97,245.53,670.75,659.58,69.11,2,2,0,0,1,0,7,2,60.05,2,59.57,2,8,1,3,5,5,3,1,1,3,3,4,3,3,2,2,4,5,1,1,0,0,0,2,628
195,14150010804,0,2,0,0,4056,10484.48276,0.58,0.67,0.82,6081,10137,677.95,112.91,397.63,130.96,36.45,3,3,1,0,1,0,1,2,74.29,1,65.19,2,7,1,4,3,5,1,1,1,2,2,5,7,3,1,6,5,1,1,1,0,0,0,4,1111
196,14150010807,0,3,0,0,7440,44246,1,1,1,53026,51686,1223.01,144.31,674.32,363.99,40.39,1,1,0,0,0,0,9,9,58.74,2,58.2,2,6,1,1,3,4,2,1,1,3,2,3,1,1,1,5,2,2,0,0,0,0,0,3,2428
197,14150010809,0,3,0,0,8400,20422.5,1.6,1.6,1.32,42657,41076,1496.88,248.78,595.15,594.89,58.06,1,1,0,0,1,0,8,5,59.31,2,58.85,2,9,1,1,3,3,3,1,1,2,2,1,3,1,1,2,3,5,0,0,0,0,0,3,1624
