,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorehs,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,HTHG,WHDBroad,ECO_AW,aagph1617
10555,17180021202,0,2,0,0,4956,10494.82759,0.82,10660,11043,681.81,83.7,265.19,298.75,34.17,1,1,0,0,0,0,1,2,74.88,1,74.88,1,9,1,3,5,9,2,1,1,2,3,5,6,1,1,5,3,1,0,0,0,4,370
10556,17180021210,0,3,0,0,4680,16348.33333,1.32,30514,34107,1391.61,104.15,356.94,869.67,60.85,3,3,0,0,1,0,7,3,74.37,1,74.37,1,4,1,4,3,9,3,1,1,2,2,5,3,3,2,1,3,5,1,0,1,2,390
10557,17180021212,0,2,0,0,6240,12543.10345,0.82,14260,13515,763.67,93.79,300.19,336.76,32.93,3,3,0,0,1,1,2,2,68.23,2,66.03,2,8,1,3,5,4,3,1,1,3,3,5,6,1,2,5,4,1,1,0,1,4,1332
10558,17180021216,0,3,0,0,4224,23367,1,27065,27591,920.99,55.59,383.01,444.24,38.15,1,1,0,0,1,0,6,6,70.46,1,70.46,1,4,1,3,5,7,2,1,1,1,2,5,2,3,1,6,5,2,1,0,1,4,346
10559,17180021223,0,4,0,0,0,46066,1,47654,46066,1377.07,56.48,631.27,651.17,38.15,1,1,0,0,1,1,8,9,68.27,2,68.27,2,4,1,1,4,7,5,1,1,2,2,5,2,3,2,6,6,2,0,0,0,3,1676
10560,17180021225,0,4,0,0,0,67408.62069,0.82,40775,39097,1668.72,148.66,1024.2,451.05,44.81,1,88,0,0,1,1,8,10,42.96,3,41.72,3,5,0,1,4,6,5,1,3,1,2,1,7,3,1,7,6,1,1,0,0,3,1917
10561,17180021228,0,4,0,0,0,49257.04225,1.07,71581,69945,1579.13,129.17,816.62,589.34,44,1,1,0,0,1,0,10,10,60.06,2,58.07,2,7,1,1,3,4,5,1,1,3,2,5,2,1,2,5,5,3,1,0,0,3,3040
10562,17180021229,1,1,14.5904878,14.5904878,4160,10097,1,15435,14257,1172.31,49.42,607.2,476.98,38.71,1,1,0,0,1,0,2,2,60.91,2,60.91,2,1,1,4,1,7,2,1,1,1,2,5,2,3,1,6,5,2,1,0,1,4,531
10563,17180021231,0,3,0,0,6000,42968,1,50215,48968,1118.64,100.03,477.42,502.59,38.6,1,1,0,0,0,0,9,9,61.66,2,61.66,2,6,1,2,1,9,2,1,1,2,1,1,1,1,1,5,3,2,0,0,0,3,3147
10564,17180021234,0,4,0,0,0,53666,1,55134,53666,1949.51,165.31,1215.43,509.39,59.38,3,88,0,0,1,1,9,10,8.32,5,8.32,5,7,0,1,1,1,5,1,2,3,1,1,2,1,1,6,5,2,0,0,0,3,1620
10565,17180021236,0,3,0,0,3796,23767.24138,0.82,13785,17581,603.5,93.32,327.82,148.19,34.17,1,1,0,0,1,0,3,6,76.95,1,69.34,1,9,1,3,5,5,2,1,1,1,3,3,6,3,1,5,4,1,1,0,1,2,882
10566,17180021243,0,3,0,0,5400,27519,1,34422,32919,1009.04,101.1,294.98,574.81,38.15,1,1,0,0,0,1,7,7,71.18,1,71.18,1,4,1,1,4,9,4,1,1,2,2,4,1,1,1,5,4,2,0,0,0,3,1908
10567,17180021246,0,2,0,0,4560,6813.793103,0.82,3952,8512,794.16,289.71,130.07,319.36,55.02,1,88,1,0,1,0,1,1,69.59,1,70.8,1,7,0,2,5,6,1,2,2,2,3,-9,6,2,1,5,4,1,1,1,1,1,2201
10568,17180021247,0,3,0,0,13320,15703.84615,1,23471,25569,823.48,115.69,204.16,459.64,43.99,2,2,0,0,1,0,5,3,76.36,1,76.36,1,9,1,2,5,9,2,1,1,1,3,5,4,1,1,2,2,2,0,1,0,3,654
10569,17180021253,0,3,0,0,5064,22414.08451,1.07,31828,36892,1127.56,69.09,413.3,599.94,45.23,1,1,0,0,0,0,7,5,71.06,1,69.1,1,2,1,4,6,3,3,1,1,3,2,5,1,3,1,4,3,3,0,0,0,4,1602
10570,17180021254,0,4,0,0,0,16027,1,16182,16027,1194.31,104.09,545.47,506.78,37.97,1,1,0,0,1,1,3,3,63.14,2,63.15,2,5,1,1,4,8,5,1,1,1,1,5,5,3,1,4,4,2,1,1,1,1,3456
10571,17180021265,0,3,0,0,11400,40517.5,1.07,62506,60021,1130.97,135.12,317.18,633.03,45.64,1,1,0,0,1,1,9,9,75.2,1,75.2,1,9,1,1,2,9,5,1,1,2,2,4,3,1,1,1,3,3,0,0,0,3,3394
10572,17180021271,0,3,0,0,0,15441.37931,0.82,8956,8956,773.58,91.3,419.12,225.72,37.44,2,2,0,0,1,1,1,3,72.93,1,68.16,2,2,1,1,1,4,2,1,1,2,2,5,7,3,1,7,6,1,0,0,1,3,1008
10573,17180021273,0,2,0,0,11700,14220,1.07,30111,28764,1212.09,90.55,414.04,663.5,44,1,1,0,0,1,0,6,3,70.35,1,70.35,1,7,1,1,2,7,4,1,1,1,2,4,3,1,1,1,2,3,0,0,0,3,3837
10574,17180021283,0,2,0,0,5200,9738.333333,1.07,16886,16886,1116.02,122.63,458.64,489.52,45.23,1,1,0,0,1,0,3,2,67.73,2,67.26,2,2,1,2,2,3,3,1,1,1,1,5,3,1,2,1,2,3,0,1,0,3,1493
10575,17180021290,0,4,0,0,9600,35421,1,46293,45021,1279.17,104.57,570.72,565.91,37.97,1,1,0,0,0,1,8,8,68.9,1,68.26,2,5,1,1,4,1,5,1,1,1,2,4,1,1,1,5,3,2,0,0,0,3,2195
10576,17180021293,0,3,0,0,3484,20620.68966,0.82,11960,15444,784.78,79.93,367.4,304.07,33.38,3,3,0,0,1,0,2,5,69.83,1,69.57,1,6,1,3,5,5,1,1,1,1,2,5,6,3,2,5,3,1,1,0,1,2,2159
10577,17180021294,0,3,0,0,6600,30665,1.07,44664,43398,940.48,129.05,329.6,437.84,43.99,3,3,0,0,1,0,8,7,65.31,2,64.01,2,8,1,3,5,4,2,1,1,3,3,5,3,1,2,2,4,3,0,0,0,4,577
10578,17180021298,1,1,94.2704878,94.2704878,4628,13593,1,19557,18221,1251.99,209.77,584.09,387.22,70.91,1,88,0,0,1,0,3,3,72.44,1,68.82,1,10,0,4,2,6,3,1,2,2,2,1,5,3,1,6,5,2,1,0,1,4,645
10579,17180021304,1,1,105.3780488,86.41,6360,11031.03448,0.82,13609,12758,1035.74,231.86,401.48,364.75,37.65,2,2,0,0,0,0,2,2,66.29,2,64.76,2,8,1,4,6,2,3,1,1,3,3,4,6,1,2,5,3,1,0,0,0,4,1411
10580,17180021316,0,2,0,0,5148,12652.5641,1,15980,15017,1151.93,136.55,521.22,455.17,38.99,3,3,0,0,1,0,2,2,67.02,2,67.88,2,6,1,3,2,5,3,1,1,2,2,3,5,1,2,3,4,2,0,0,0,4,1692
10581,17180021319,0,4,0,0,12036,21819.16667,1.07,39890,38219,1534.63,126.68,667.44,696.24,44.27,1,1,0,0,1,1,7,5,63.45,2,62.64,2,1,1,1,2,3,5,1,1,3,2,5,3,1,1,2,3,3,0,0,0,3,7159
10582,17180021323,0,3,0,0,0,40328,1,41746,40328,1019.19,106.17,454.39,420.16,38.47,1,1,0,0,1,0,8,9,68.06,2,69.08,1,7,1,1,4,6,3,1,1,2,2,5,2,1,1,5,5,2,1,0,0,3,1229
10583,17180021325,0,3,0,0,7280,15891.97531,1.21,34552,33025,1371.99,275.57,358.61,665.01,72.8,3,88,0,0,1,0,7,3,71.03,1,71.03,1,10,0,4,3,9,4,1,2,5,2,-9,3,1,1,3,3,4,0,0,0,4,999
10584,17180021332,0,4,0,0,0,76487,1,79569,76487,5138.17,266.04,3909.08,900.07,62.98,2,88,0,0,0,1,10,10,6.87,5,3.94,5,10,0,1,4,2,5,1,3,3,2,4,1,1,1,5,3,2,0,0,0,3,2224
10585,17180021333,0,2,0,0,6240,10996.55172,0.82,6500,12618,717.68,35.44,286.88,362.28,33.08,3,3,1,0,1,0,2,2,73.83,1,74.61,1,4,1,3,5,6,1,1,1,2,3,5,6,3,1,5,3,1,1,0,1,4,512
10586,17180021335,0,3,0,0,6240,22594,1,29947,28834,1055.61,103.23,500.24,413.99,38.15,1,1,0,0,0,0,6,5,60.25,2,61.22,2,4,1,2,2,4,2,1,1,2,1,5,1,1,1,5,2,2,0,0,0,3,942
10587,17180021339,0,4,0,0,8400,31367.24138,0.82,27391,26593,974.26,38.16,480.29,419.93,35.88,2,2,0,0,0,1,5,7,60.07,2,59.58,2,5,1,2,1,4,3,1,1,1,1,5,6,1,1,5,2,1,0,0,0,3,6488
10588,17180021350,0,3,0,0,0,29255,1,30958,29255,1072.53,125.7,407.53,499.4,39.9,1,1,0,0,1,1,6,7,69.21,1,69.21,1,9,1,1,4,9,4,1,1,2,2,3,2,3,1,6,6,2,1,0,0,3,1270
10589,17180021353,0,4,0,0,6240,40411.97183,1.07,64846,63625,1795.91,255.79,830.07,627.77,82.28,1,88,0,0,1,0,10,9,53.82,3,56.34,2,9,0,3,1,5,3,1,2,2,1,-9,2,1,1,5,5,3,0,0,0,4,617
10590,17180021355,0,2,0,0,3655.384615,7328.647215,0.82,5720,7906,630.07,91.24,208.45,291.58,38.8,2,2,1,0,0,0,1,1,74.04,1,74.04,1,10,1,4,5,8,1,1,1,1,3,5,6,3,1,4,1,1,0,0,1,4,1016
10591,17180021356,0,4,0,0,4500,22816.66667,1.07,32882,31880,1294.58,158.57,587.69,504.13,44.19,3,3,0,0,1,0,6,5,60.48,2,58.95,2,4,1,2,2,3,3,1,1,3,1,3,3,2,1,1,2,3,0,0,0,3,1033
10592,17180021364,1,1,35.6204878,35.6204878,3328,14661,1,19181,17989,1193.34,50.03,551.62,551.08,40.61,2,3,0,0,0,0,3,3,63.49,2,65.16,2,5,1,3,5,5,2,1,1,2,3,5,1,1,1,5,3,2,0,0,0,4,501
10593,17180021367,0,2,0,0,5088,9062.857143,1.21,18339,17776,1242.9,144.5,526.84,522.43,49.13,1,3,0,0,1,0,3,1,64.86,2,66.24,2,5,1,3,3,5,3,1,1,2,1,5,3,1,1,1,2,4,1,0,0,2,851
10594,17180021375,0,3,0,0,6240,17001,1,24659,23241,837.61,106.79,294.9,397.45,38.47,1,1,0,0,1,0,4,4,73.59,1,73.59,1,7,1,4,1,9,2,1,1,2,2,5,1,1,1,5,5,2,1,0,0,4,326
10595,17180021380,0,2,0,0,0,8068.965517,0.82,4680,4680,688.78,91.44,289.67,269.92,37.75,2,1,1,1,0,0,1,1,51.21,3,50.39,3,10,1,2,4,1,5,1,1,3,1,4,6,1,2,4,1,1,0,1,1,3,1435
10596,17180021385,0,4,0,0,4320,15217.60563,1.07,26968,25929,1314.6,65,556.99,648.06,44.55,3,3,0,0,1,0,5,3,66.01,2,66.5,2,1,1,3,2,6,3,1,1,2,2,5,1,1,1,5,4,3,1,0,1,4,456
10597,17180021387,0,2,0,0,4596,8569.71831,1.07,17648,16765,948.96,61.73,374.53,468.43,44.27,1,1,0,0,1,0,3,1,81.2,1,81.2,1,1,1,1,2,8,3,1,1,2,1,5,4,1,1,3,3,3,0,1,0,1,514
10598,17180021389,0,3,0,0,3461.538462,17221.89953,1.07,19365,20339,1014,72.51,324.57,573.19,43.73,3,3,0,0,1,0,4,4,70.83,1,70.83,1,5,1,3,2,6,2,1,1,4,2,5,4,1,2,2,2,3,0,0,0,2,302
10599,17180021399,0,2,0,0,5200,13712.7451,1.32,28483,33174,1188.38,178.9,315.87,637.86,55.75,3,3,0,0,1,0,7,3,76.05,1,76.05,1,1,1,4,2,9,3,1,1,2,2,5,5,3,1,2,5,5,1,0,1,2,574
10600,17180021404,0,4,0,0,0,34740,1,36213,34740,1273.34,61.14,613.12,559.54,39.54,1,1,0,0,1,0,7,8,62.64,2,64.14,2,2,1,1,3,5,3,1,1,2,2,3,2,3,1,5,5,2,1,0,0,3,3304
10601,17180021405,0,3,0,0,0,20898.27586,0.82,13212,12121,593.03,35.53,487.76,36.8,32.94,1,1,0,0,1,1,1,5,71.6,1,71.46,1,7,1,1,4,6,3,1,1,1,1,5,7,3,1,7,6,1,0,0,1,3,3454
10602,17180021411,0,3,0,0,4394,15436.2069,0.82,11995,13347,891.57,79.12,396.7,382.67,33.08,3,3,0,0,0,1,2,3,66.82,2,66.23,2,4,1,2,2,2,3,1,1,3,2,5,6,1,1,5,3,1,0,0,0,3,1374
10603,17180021416,0,3,0,0,5580,32127,1,38960,37707,898.82,85.63,306.93,468.29,37.97,1,1,0,0,0,0,7,8,72.3,1,72.3,1,5,1,4,3,9,2,1,1,5,2,1,5,1,1,4,4,2,0,0,0,4,661
10604,17180021417,0,4,0,0,11400,34676,1,47429,46076,1212.7,110.83,574.46,486.17,41.24,1,1,0,0,1,0,8,8,64.41,2,64.41,2,10,1,2,2,3,3,1,1,3,2,5,1,1,1,5,4,2,1,1,0,3,1260
10605,17180021421,0,2,0,0,6240,11132.77778,1.32,27761,26279,1399.39,204.65,433.87,699.87,61,3,3,0,0,1,0,5,2,69.35,1,70.53,1,7,1,3,1,6,3,1,1,2,2,5,3,1,1,1,2,5,0,0,0,4,620
10606,17180021426,0,3,0,0,0,23495,1,25122,23495,965.9,104.99,401.64,421.3,37.97,1,1,0,0,0,0,5,6,70.66,1,70.66,1,5,1,1,3,9,3,1,1,2,2,5,1,1,1,5,4,2,0,0,0,3,2487
10607,17180021428,1,1,469.9003225,568.5793902,0,8820.37037,1.21,17095,14289,1969.42,192.89,904.43,820.72,51.38,1,1,1,1,1,0,2,1,64.42,2,64.42,2,9,1,1,4,9,5,1,1,2,2,1,3,1,1,3,4,4,0,1,0,3,1423
10608,17180021433,1,1,181.6585366,148.96,7200,11817.24138,0.82,15057,14054,1098.29,99.85,653.64,311.75,33.05,1,1,0,0,0,0,2,2,57.02,2,56.2,2,6,1,2,1,6,2,1,1,1,2,3,6,1,1,5,3,1,0,0,0,3,1283
10609,17180021438,1,1,17.3204878,17.3204878,3744,5824,1,6344,9568,1175.04,105.66,585.36,442.54,41.48,2,3,1,1,1,0,1,1,61.29,2,60.64,2,4,1,3,3,4,2,1,1,1,2,5,1,3,1,5,4,2,1,0,1,2,549
10610,17180021445,0,2,0,0,4150,8325.274725,1.32,15943,19302,1248.36,89.35,351.54,750.96,56.51,3,3,0,0,1,0,3,1,70.5,1,70.5,1,2,1,4,2,9,2,1,1,2,2,5,3,2,1,1,3,5,0,0,1,2,467
10611,17180021449,0,4,0,0,0,26940.83333,1.07,33756,32329,1355.33,185.03,637.78,488.52,44,1,1,0,0,1,0,6,7,56.32,2,56.32,2,7,1,1,3,8,3,1,1,1,1,1,3,1,2,1,2,3,0,0,0,3,1809
10612,17180021466,0,3,0,0,5892,50844,1,58327,56736,863.28,130.51,183.56,507.97,41.24,1,1,0,0,1,0,9,10,79.03,1,79.26,1,10,1,1,6,5,3,1,1,2,3,3,1,1,1,5,4,2,1,0,0,3,4742
10613,17180021467,0,3,0,0,4108,22551.72414,0.82,13600,17188,865.83,78.83,545.85,207.8,33.35,3,3,0,0,1,0,3,5,70.92,1,65.91,2,1,1,4,1,5,2,1,1,2,2,5,7,3,1,7,6,1,1,0,1,2,399
10614,17180021474,0,3,0,0,14808,48341,1,65106,63149,873.78,118.79,270.31,444.78,39.9,1,1,0,0,0,1,10,9,76.86,1,76.86,1,9,1,1,3,9,4,1,1,2,2,5,1,1,1,5,2,2,0,0,0,3,1112
10615,17180021476,0,2,0,0,5448,10496.15385,1,8187,13635,928.86,101.25,377.19,411.82,38.6,1,1,1,0,1,0,2,2,71.14,1,71.14,1,6,1,4,3,8,2,1,1,1,2,5,4,2,1,2,2,2,0,0,1,2,515
10616,17180021486,0,3,0,0,7140,25270,1,33539,32410,1013.91,56.94,489.82,429.18,37.97,1,1,0,0,0,0,6,6,56.66,2,56.66,2,5,1,2,1,2,1,1,1,3,2,5,1,1,1,5,2,2,0,0,0,3,1230
10617,17180021489,0,3,0,0,4940,23448.27586,0.82,13600,18540,715.72,90.42,350.16,228.25,46.89,1,88,0,0,1,0,3,6,62.99,2,62.99,2,8,0,3,5,8,1,1,3,1,2,-9,7,3,1,7,6,1,1,0,1,2,956
10618,17180021496,0,4,0,0,0,39828,1,42012,39828,1238.99,102.95,561.88,536.19,37.97,1,1,0,0,1,1,8,9,64.74,2,62.39,2,5,1,1,4,5,5,1,1,3,2,5,2,3,1,6,5,2,1,0,0,3,1319
10619,17180021505,0,3,0,0,6718.969547,27806.94906,0.82,23649,22847,829.58,86.23,415.92,293.18,34.25,1,1,0,0,0,0,4,7,63.45,2,61.59,2,8,1,1,6,4,2,1,1,3,3,5,6,1,1,5,3,1,0,0,0,3,1023
10620,17180021506,0,3,0,0,0,26879,1,28151,26879,787.86,105.97,392.78,249.21,39.9,1,1,0,0,1,0,5,7,81.23,1,82.12,1,9,1,1,2,5,4,1,1,2,2,5,2,3,1,7,6,2,1,0,0,3,813
10621,17180021511,0,4,0,0,0,17700,1.07,22862,21240,1297.37,130.45,493.89,629.03,44,1,1,0,0,1,1,4,4,67.78,2,68.27,2,7,1,1,3,5,5,1,1,2,2,5,3,2,2,2,4,3,0,1,0,3,1882
10622,17180021513,0,4,0,0,8400,33087.32394,1.07,57198,55384,1345.25,129.55,561.56,608.91,45.23,1,1,0,0,0,0,9,8,68.36,2,68.36,2,2,1,1,4,9,5,1,1,2,1,5,1,1,1,5,3,3,0,0,0,3,3619
10623,17180021516,0,4,0,0,11760,55496,1,68926,67256,1226.07,99.26,563.25,525.41,38.15,1,1,0,0,0,1,10,10,64.25,2,64.25,2,4,1,1,4,8,5,1,1,1,1,5,1,1,1,5,2,2,0,0,0,3,9663
10624,17180021526,0,3,0,0,6000,18407,1,25648,24407,988.31,144.91,415.89,389.04,38.47,1,1,0,0,1,0,5,4,63.42,2,63.83,2,7,1,1,3,6,2,1,1,2,2,4,1,1,1,5,5,2,1,0,0,3,3227
10625,17180021529,0,3,0,0,0,29022,1,30263,29022,848.79,131.1,315.79,363.93,37.97,1,1,0,0,1,0,6,7,64.84,2,64.84,2,5,1,1,1,9,1,1,1,2,2,1,2,3,1,6,6,2,1,0,0,3,555
10626,17180021537,0,3,0,0,8190,27817,1,32099,36007,1031.84,97.54,481.26,414.89,38.15,1,1,0,0,0,0,7,7,64.24,2,65.89,2,4,1,2,3,6,2,1,1,2,1,5,5,1,1,5,3,2,0,0,0,3,1153
10627,17180021538,0,3,0,0,14400,37546.42857,1.21,68526,66965,1056.13,241.1,153.79,574.9,86.34,1,88,0,0,1,0,10,9,79.25,1,79.25,1,8,0,1,5,9,2,2,2,4,3,-9,3,2,1,1,3,4,0,0,0,3,1457
10628,17180021541,0,2,0,0,5564,13526.08696,1.21,31729,30452,1201.4,158.26,400.76,591.42,50.96,3,3,0,0,1,0,6,3,68.15,2,68.15,2,9,1,3,3,9,3,1,1,1,1,4,3,1,1,4,4,4,1,0,0,4,575
10629,17180021544,0,2,0,0,3156,13356.19469,1.32,34557,33341,1450.93,201.21,477.45,711.3,60.97,2,2,0,0,1,0,7,2,81.07,1,77.4,1,7,1,1,4,9,5,1,1,2,2,5,3,3,1,3,3,5,1,1,1,1,2108
10630,17180021556,1,1,9.080487805,9.080487805,6240,10495,1,18034,16735,1166.8,56.02,560.64,511.99,38.15,1,1,0,0,1,0,3,2,62.22,2,63.88,2,4,1,2,3,4,3,1,1,2,1,5,2,3,1,6,5,2,0,0,0,3,2445
10631,17180021557,0,3,0,0,0,23313,1,24755,23313,1132.93,106.47,505.98,482.01,38.47,1,1,0,0,1,1,5,6,63.44,2,63.7,2,7,1,1,3,4,4,1,1,2,2,5,2,3,1,6,5,2,1,0,0,3,2192
10632,17180021561,0,2,0,0,5100,14631.03448,0.82,8486,13586,819.17,115.8,442.83,226.65,33.89,3,3,0,0,1,1,2,3,67.36,2,62.99,2,9,1,4,1,5,3,1,1,2,2,1,7,3,1,6,5,1,1,0,1,2,636
10633,17180021562,0,3,0,0,0,49391.37931,0.82,29862,28647,877.53,82.69,394.68,364.85,35.31,1,1,0,0,1,1,6,10,67.24,2,68.42,2,10,1,2,4,4,3,1,1,2,2,5,7,3,1,7,6,1,0,0,0,3,1328
10634,17180021563,0,3,0,0,5824,15033,1,15764,20857,761.04,132.97,165.14,422.93,40,1,1,0,0,1,0,4,3,78.56,1,79.6,1,8,1,3,5,6,2,1,1,2,3,4,5,3,1,5,4,2,1,0,1,2,518
10635,17180021564,0,4,0,0,5700,21509,1,28401,27209,1985.53,189.52,1138.38,586.77,70.86,2,88,0,0,0,0,5,5,43.88,3,40.56,3,5,0,2,6,3,2,2,2,3,3,-9,1,1,1,5,2,2,0,0,0,3,935
10636,17180021567,0,2,0,0,3924,14007.14286,1.21,24737,23534,1234.47,146.91,434.72,602.69,50.15,3,3,0,0,1,0,5,3,71.71,1,71.71,1,1,1,4,3,4,3,1,1,4,1,5,3,1,1,1,2,4,1,0,0,4,454
10637,17180021584,0,3,0,0,7800,15259,1,24139,23059,875.47,107.24,364.59,362.4,41.24,1,1,0,0,0,0,4,3,61.89,2,58.96,2,10,1,2,6,2,1,1,1,1,3,5,1,1,1,5,2,2,0,0,0,3,941
10638,17180021586,0,4,0,0,4836,15025,1,21224,19861,1232.92,102.81,600.99,489.22,39.9,1,1,0,0,1,0,4,3,63.99,2,63.45,2,9,1,3,3,4,4,1,1,1,2,5,1,1,1,5,4,2,1,0,0,4,503
10639,17180021588,0,3,0,0,5668,25703.44828,0.82,14908,20576,732.16,37.39,399.8,261.83,33.14,1,1,0,0,1,0,4,6,72.16,1,72.16,1,1,1,4,4,8,2,1,1,2,2,5,7,3,1,6,5,1,1,0,1,4,364
10640,17180021589,0,4,0,0,9300,18026.92308,1.32,43362,42109,1655.69,187.81,691.7,716.2,59.98,2,2,0,0,1,0,8,4,61.27,2,62.16,2,5,1,2,3,6,3,1,1,2,1,4,3,1,1,2,3,5,0,0,0,3,2351
10641,17180021590,0,3,0,0,4150,21485.91549,1.07,35789,34660,1115.69,127.28,464.53,480.38,43.5,3,1,0,0,1,0,7,5,64.69,2,64.19,2,5,1,3,1,5,2,1,1,1,2,5,1,1,1,4,4,3,1,0,0,4,427
10642,17180021592,0,3,0,0,3380,21041.37931,0.82,16363,15584,695.4,76.62,299.52,285.91,33.35,3,3,0,0,0,0,2,5,72.05,1,73.04,1,1,1,4,5,5,1,1,1,2,2,5,6,1,1,5,3,1,0,0,0,4,597
10643,17180021593,0,2,0,0,6874.114,11428.74239,1.21,29464,27903,1066.61,193.1,270.76,551.79,50.96,3,3,0,0,0,0,6,2,69.79,1,70.62,1,9,1,4,5,5,2,1,1,2,3,4,3,1,1,4,3,4,0,0,0,4,1352
10644,17180021595,0,3,0,0,6384,16502.46914,1.21,34545,33118,1188.7,85.19,396.22,657.76,49.53,1,1,0,0,1,0,7,4,67.24,2,68.5,1,7,1,1,3,5,2,1,1,2,2,5,3,1,1,1,3,4,0,0,0,3,1954
10645,17180021598,0,2,0,0,5720,14234.48276,0.82,8620,13976,743.33,85.16,454.32,170.92,32.93,3,3,0,0,1,0,2,3,71.67,1,64.34,2,8,1,3,5,5,2,1,1,1,3,5,7,3,1,7,6,1,0,0,1,2,859
10646,17180021601,1,1,168.0853659,137.83,360,10689.65517,0.82,6560,6560,1087.16,100.42,586.16,368.07,32.51,1,1,1,1,1,1,1,2,55.62,2,53.17,3,5,1,1,1,3,4,1,1,3,2,4,7,3,1,6,5,1,1,1,1,1,1801
10647,17180021605,0,2,0,0,4680,3437.931034,0.82,6560,6674,766.31,46.68,491.6,195.36,32.67,1,1,1,1,1,0,1,1,69.17,1,63.54,2,4,1,4,1,6,2,1,1,2,2,5,7,3,1,7,6,1,0,0,1,4,1088
10648,17180021610,0,3,0,0,10500,24036,1,35990,34536,939.45,257.15,144.69,468.94,68.67,1,88,0,0,0,0,7,6,79.31,1,79.31,1,9,0,2,5,9,2,2,2,2,3,-9,5,1,1,4,2,2,0,0,0,3,9454
10649,17180021615,0,4,0,0,0,35421,1,37380,35421,1261.65,145.11,479.24,578.11,59.19,2,88,0,0,1,1,7,8,61.41,2,61.68,2,6,0,1,4,5,5,1,3,2,2,1,2,3,1,5,5,2,1,0,0,3,5985
10650,17180021625,0,3,0,0,5750,20630,1,27460,26380,1146.88,215.39,495.94,378.93,56.62,3,88,0,0,1,0,5,5,55.16,2,57.05,2,10,0,4,3,5,1,1,3,2,2,2,2,3,1,5,5,2,1,0,0,4,538
10651,17180021644,0,4,0,0,0,16348.27586,0.82,10437,9482,963.79,259.55,387.76,269.59,46.89,1,88,0,1,1,0,1,3,56.48,2,56.48,2,8,0,1,5,8,1,3,2,5,2,-9,7,1,1,6,5,1,0,0,0,3,3406
10652,17180021658,0,3,0,0,0,43667,1,45517,43667,1015.78,111.03,412.65,452.1,40,1,1,0,0,1,0,8,9,69.44,1,69.32,1,8,1,1,2,4,3,1,1,4,2,5,5,1,1,5,4,2,1,0,0,3,6558
10653,17180021659,0,2,0,0,4108,9291,1,10400,13399,827.57,111.04,272.47,403.26,40.8,3,3,0,0,1,0,2,1,74.01,1,74.01,1,10,1,4,2,7,2,1,1,5,2,5,5,3,1,4,3,2,1,0,1,2,871
10654,17180021661,0,3,0,0,4524,19612.06897,0.82,11926,15899,578.46,83.47,275.11,187.15,32.73,3,3,0,0,1,0,2,4,81.29,1,74.37,1,5,1,4,5,7,2,1,1,2,2,5,7,3,1,6,5,1,1,0,1,4,506
10655,17180021668,0,4,0,0,6000,65521.97802,1.32,100000,100000,1879.67,96.54,838.77,885.34,59.02,1,1,0,0,1,0,10,10,55.63,2,55.63,2,10,1,1,2,3,4,1,1,3,2,5,3,1,1,2,4,5,0,0,0,3,1380
10656,17180021669,0,4,0,0,6000,26443.66197,1.07,44705,43550,1245.62,148.64,528.09,523.66,45.23,1,1,0,0,0,0,8,6,62.78,2,64.57,2,2,1,1,1,5,3,1,1,2,2,3,1,1,1,4,4,3,0,0,0,3,1885
10657,17180021673,0,4,0,0,8520,33745.07042,1.07,57707,56438,1498.2,129.72,712.53,610.72,45.23,1,1,0,0,0,0,9,8,60.1,2,57.05,2,2,1,1,3,4,4,1,1,3,2,5,1,1,1,4,3,3,0,0,0,3,4220
10658,17180021675,0,3,0,0,4320,32493.10345,0.82,19866,23166,779.15,74.42,391.5,280.56,32.67,1,1,0,0,1,0,4,8,65.76,2,64.2,2,4,1,2,6,3,1,1,1,3,3,5,7,3,1,7,6,1,1,0,1,3,1023
10659,17180021687,0,3,0,0,6552,15079.31034,0.82,8746,15298,798.5,124.08,306.48,333.69,34.25,1,1,0,0,1,1,2,3,71.07,1,71.07,1,8,1,4,5,9,3,1,1,1,3,1,7,3,1,6,5,1,0,0,1,2,860
10660,17180021688,0,2,0,0,3900,9851,1,10371,13751,1061.68,113.04,577.39,331.71,39.54,1,1,1,0,1,0,2,2,67.17,2,60.28,2,2,1,3,2,3,3,1,1,3,2,5,2,3,2,6,6,2,1,0,1,2,729
10661,17180021690,0,3,0,0,16500,22715.30612,1.07,27961,38761,935.85,67.84,267.72,555.02,45.27,3,3,0,0,1,0,7,5,76.92,1,76.92,1,9,1,2,3,9,3,1,1,2,2,4,4,1,1,1,3,3,0,1,1,3,741
10662,17180021692,0,4,0,0,0,16506.89655,0.82,11302,9574,1493.09,192.65,974.48,293.02,32.94,1,1,1,1,1,1,1,4,48.5,3,44.46,3,7,1,1,4,5,5,1,1,1,2,1,7,3,1,6,5,1,0,0,1,3,3464
