,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorEHS,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,CERTpriority,WFG_preApr11,WFG_postApr11,WFG_Sept12,ECO_AW,aagph1516
10759,16170032319,0,2,0,0,5876,2148.275862,0.82,2340,7122,708.48,117.67,392.91,150.47,47.43,3,88,1,0,1,0,1,1,72.67,1,64.26,2,6,0,4,5,6,1,1,3,1,3,-9,6,1,1,5,4,1,1,1,0,0,0,2,529
10760,16170032322,0,2,0,0,2680.353985,11189.04485,0.82,10080,9170,940.03,92.69,511.26,302.85,33.23,1,1,0,1,1,0,1,2,56.81,2,56.14,2,10,1,1,6,4,2,1,1,1,3,3,7,1,1,6,5,1,1,1,1,0,1,1,2311
10761,16170032324,0,2,0,0,3900,12753.75,1.32,25509,24306,1135.2,188.1,338.87,554.46,53.77,1,88,0,0,1,0,5,2,64.84,2,66.18,2,9,1,3,3,5,2,1,1,2,2,4,3,1,1,2,3,5,1,1,0,0,0,4,703
10762,16170032325,0,2,0,0,4740,379.3103448,0.82,5720,4960,774.49,105.92,446.51,185.84,36.22,3,3,1,1,0,0,1,1,71.68,1,62.43,2,2,1,2,2,3,1,1,1,3,2,3,6,1,1,5,3,1,0,1,0,0,0,3,1428
10763,16170032346,0,2,0,0,5400,12232.39437,1.07,24014,22770,1190.73,172.89,404.16,567.76,45.92,2,2,0,0,1,0,4,2,71.64,1,71.64,1,7,1,4,3,9,3,1,1,2,2,4,5,1,1,4,3,3,1,0,0,0,0,4,2064
10764,16170032348,1,1,236.4445455,236.4445455,8840,12065.38462,1,11892,18251,1412.99,149.62,782.37,439.39,41.61,3,3,1,0,1,0,3,2,55.95,2,53.73,3,6,1,2,2,4,3,1,1,3,2,3,4,3,1,3,4,2,1,1,1,1,1,1,1031
10765,16170032353,0,4,0,0,0,85239.65517,0.82,51379,49439,2117.66,167.82,1389.92,517.21,42.71,1,88,0,0,1,1,9,10,32.93,4,29.71,4,6,0,1,4,2,5,1,3,3,1,4,7,3,1,7,6,1,1,1,1,0,0,3,2118
10766,16170032362,0,4,0,0,0,34733,1,36176,34733,1228.02,144.63,617.43,429.63,36.33,1,1,0,0,1,0,7,8,59.81,2,59.29,2,7,1,1,2,5,3,1,1,1,1,1,5,1,1,5,6,2,0,0,0,0,0,3,1838
10767,16170032363,0,2,0,0,4233,10488.02817,1.07,20194,19126,907.62,70.79,287.76,507.3,41.77,1,1,0,0,0,0,3,2,72.66,1,73.27,1,4,1,3,5,6,2,1,1,2,2,5,4,3,2,4,4,3,0,0,0,0,0,2,518
10768,16170032366,0,2,0,0,7680,9144.285714,1.21,21861,20482,1343.49,212.78,511.9,567.51,51.3,2,2,0,0,1,0,4,1,64.3,2,64.3,2,5,1,2,4,9,3,1,1,1,2,1,3,2,1,2,2,4,1,1,1,0,0,1,1555
10769,16170032368,0,4,0,0,4488,19193.10345,0.82,16499,15620,1015.16,267.02,551.19,155.6,41.35,1,88,0,0,1,0,2,4,58.59,2,60.34,2,5,0,3,3,5,2,1,2,2,2,-9,7,3,1,6,5,1,1,1,0,0,0,2,632
10770,16170032371,0,3,0,0,6000,20457.14286,1.21,35636,34640,1366.73,78.68,553.6,688.1,46.35,1,1,0,0,1,0,7,5,64.47,2,66,2,5,1,1,3,5,4,1,1,2,1,5,3,1,1,2,3,4,0,0,0,0,0,3,2112
10771,16170032374,0,3,0,0,4032,15887,1,20714,19919,937.32,57.14,395.77,447.46,36.95,1,1,0,0,1,0,4,3,68.07,2,68.63,1,6,1,1,2,5,2,1,1,2,2,5,5,1,2,4,4,2,1,0,0,0,0,3,1764
10772,16170032377,0,4,0,0,7164,43875.86207,0.82,33677,32612,1021.76,105.41,506.46,376.66,33.23,1,1,0,0,0,1,7,9,59.54,2,61.28,2,10,1,1,3,5,4,1,1,2,2,3,6,1,1,5,4,1,0,0,0,0,0,3,2514
10773,16170032383,0,3,0,0,3750,14896.55172,0.82,8640,12390,778.89,95.27,517.37,130.33,35.92,2,3,0,0,1,0,2,3,71.09,1,63.65,2,1,1,3,3,5,1,1,1,2,2,5,7,3,1,6,5,1,0,1,0,0,0,2,483
10774,16170032389,0,4,0,0,0,31927.87611,1.32,73372,72157,1641.28,188.27,706.24,693.09,53.68,1,1,0,0,1,0,10,8,57.53,2,56.4,2,2,1,1,2,2,4,1,1,3,1,5,2,1,1,5,5,5,0,0,0,0,0,3,1460
10775,16170032394,0,2,0,0,0,13520,1,13520,13520,1094.58,60.73,457.77,538.58,37.5,1,1,0,0,1,1,2,3,67.85,2,68.29,2,2,1,1,2,3,4,1,1,2,1,5,5,3,1,4,4,2,1,1,0,0,0,1,3557
10776,16170032397,0,4,0,0,0,24775.30864,1.21,41497,40136,2541.95,382.46,1221.4,870.47,67.62,2,88,0,0,1,0,8,6,64.04,2,63.78,2,5,0,1,4,2,5,1,3,4,2,-9,3,1,1,3,3,4,1,0,0,0,0,3,1735
10777,16170032398,0,4,0,0,8880,18731.63265,1.07,28177,27237,1285.99,125.76,641.17,476.09,42.97,1,1,0,0,1,0,6,4,58.05,2,58.05,2,9,1,1,2,1,3,1,1,3,1,5,4,1,1,2,3,3,0,0,0,0,0,3,1488
10778,16170032408,0,3,0,0,7852,29117.60563,1.07,50438,49199,1071.55,154.07,354.02,517.44,46.02,3,1,0,0,1,0,9,7,70.92,1,70.92,1,8,1,4,1,8,3,1,1,5,2,3,1,1,1,4,4,3,1,0,0,0,0,4,1676
10779,16170032409,0,4,0,0,0,31114.13043,1.21,58517,57250,1668.37,151.79,795.86,672.43,48.29,1,1,0,0,1,0,9,8,61.71,2,59.9,2,2,1,1,3,2,5,1,1,3,1,5,3,1,1,4,4,4,1,0,0,0,0,3,2415
10780,16170032428,0,3,0,0,4680,22554.22535,1.07,38062,36707,1019.9,89.67,385.03,502.23,42.97,1,1,0,0,1,0,7,5,65.28,2,66.24,2,9,1,3,3,5,2,1,1,2,2,4,2,1,1,5,5,3,0,0,0,0,0,4,3151
10781,16170032431,0,3,0,0,3900,21658.62069,0.82,17286,16462,734.97,93.14,329.15,276.46,36.22,3,3,0,0,0,0,3,5,64.56,2,64.56,2,2,1,4,5,8,1,1,1,1,1,5,6,1,1,5,2,1,0,0,0,0,0,4,1893
10782,16170032439,0,2,0,0,4900,9492.391304,1.21,23379,22366,1136.64,89.24,440.42,558.69,48.29,1,1,0,0,1,0,4,2,66.77,2,68.52,1,2,1,4,1,4,2,1,1,2,2,3,3,1,1,3,4,4,1,1,0,0,0,2,685
10783,16170032446,0,4,0,0,5810.495785,39878.93158,1.21,63039,61641,1784.27,243.77,903.34,588.56,48.6,1,1,0,0,1,0,10,9,49.01,3,45.83,3,8,1,1,3,4,4,1,1,3,2,1,3,1,2,1,3,4,0,0,0,0,0,3,4113
10784,16170032450,0,2,0,0,5096,13434.44444,1.32,25116,29278,1483.48,222.59,528.14,667.62,65.13,3,3,0,0,1,0,6,3,64.94,2,66.48,2,4,1,4,3,5,3,1,1,2,2,5,3,1,2,1,3,5,1,1,0,0,0,2,434
10785,16170032457,0,4,0,0,4800,15491.37931,0.82,14730,13785,1355.61,206.04,757.65,349.21,42.71,1,88,0,0,1,1,2,3,36,4,36,4,6,0,4,1,5,3,3,2,4,2,-9,7,3,1,7,6,1,1,1,0,0,0,4,628
10786,16170032460,0,2,0,0,4615.384615,-2624.801061,0.82,3264,3093,815.35,44.31,390.91,347.43,32.7,1,3,1,1,1,1,1,1,69.62,1,69.62,1,7,1,3,2,5,3,1,1,2,2,5,7,3,1,6,5,1,1,1,0,0,0,2,551
10787,16170032465,0,3,0,0,8760,23984.28571,1.21,43791,42338,1049.6,158.6,261.97,579.07,49.96,1,1,0,0,1,0,8,6,78.34,1,78.34,1,10,1,1,1,9,4,1,1,2,2,4,3,1,1,1,2,4,0,0,0,0,0,3,5832
10788,16170032469,0,3,0,0,10800,15525,1.07,30350,29430,1128.65,136.16,494.69,451.78,46.02,3,1,0,0,1,0,6,3,59.04,2,57.43,2,8,1,2,5,4,2,1,1,3,1,5,3,1,2,1,3,3,0,0,0,0,0,3,3945
10789,16170032474,0,4,0,0,6362.926669,46688.08333,1.21,94249,92269,1945.76,209.12,899.75,765.24,71.65,2,2,0,0,1,0,10,10,44.13,3,43.86,3,6,0,2,4,1,5,1,3,1,1,3,5,1,1,5,5,4,0,1,0,0,0,3,1635
10790,16170032484,0,2,0,0,5674.4,6678.62069,0.82,10030,9548,558.97,35.35,208.66,284.13,30.83,1,1,0,0,1,0,1,1,75.62,1,75.62,1,5,1,4,5,8,1,1,1,2,3,5,7,3,1,6,5,1,0,1,0,0,0,4,1096
10791,16170032485,0,4,0,0,6000,25998.27586,0.82,21806,21079,1243.09,131.02,769.84,297.16,45.07,1,88,0,0,0,0,4,6,43.3,3,42.89,3,10,0,2,6,1,2,3,2,4,3,-9,6,1,1,5,3,1,0,0,0,0,0,3,1476
10792,16170032495,0,3,0,0,5200,18818.14159,1.32,48878,47729,1433.47,115.74,348.27,909.26,60.2,2,2,0,0,1,0,9,4,77.35,1,77.35,1,2,1,4,3,9,4,1,1,2,2,5,5,3,2,4,6,5,0,1,0,0,0,4,1241
10793,16170032501,0,4,0,0,0,38114,1,40418,38114,1395.44,86.38,643.7,627.79,37.57,1,1,0,0,1,1,8,9,70.34,1,71.01,1,9,1,1,4,6,5,1,1,2,1,4,2,3,1,6,6,2,0,1,0,0,0,3,1449
10794,16170032502,0,3,0,0,0,20153,1,21567,20153,822.57,62.41,282.47,440.74,36.95,1,1,0,0,1,0,4,5,78.43,1,78.43,1,6,1,1,4,9,3,1,1,5,2,4,2,1,2,6,5,2,1,0,0,0,0,1,1874
10795,16170032510,1,1,385.8935698,316.4327273,0,9022.413793,0.82,6404,5233,1281.2,77.91,713.44,454.16,35.69,1,1,1,1,1,1,1,1,62.56,2,60.21,2,5,1,1,1,2,5,1,1,3,2,5,7,3,1,7,6,1,1,1,0,0,1,1,2041
10796,16170032514,1,1,17.38842975,21.04,6500,12834.74576,1.21,15145,21645,1444.66,171.87,671.02,553.17,48.6,1,1,0,0,1,0,4,2,53.43,3,50.69,3,8,1,3,1,4,3,1,1,3,1,5,4,3,2,1,1,4,0,1,0,0,0,2,3587
10797,16170032515,0,3,0,0,4160,26844.82759,0.82,16682,19730,769.72,90.35,338.41,294.08,46.88,3,88,0,0,0,0,4,7,72.75,1,72.75,1,9,0,3,5,8,2,1,3,2,3,-9,6,1,1,5,2,1,0,1,0,0,0,4,905
10798,16170032519,0,2,0,0,4944,5941.666667,1.32,12121,17065,1211.68,110.08,401.68,638.54,61.38,3,3,0,0,1,0,3,1,74.51,1,69.06,1,10,1,3,1,4,2,1,1,2,2,5,3,3,1,3,4,5,1,1,0,0,0,2,703
10799,16170032523,0,3,0,0,0,27504,1,28858,27504,1148.61,59.77,548.57,503.75,36.52,1,1,0,0,1,0,6,7,65.88,2,67.29,2,4,1,1,3,6,4,1,1,2,2,5,2,3,1,6,6,2,0,1,0,0,0,3,1470
10800,16170032526,0,3,0,0,6240,65962,1,73322,72202,1072.22,139.12,487.28,405.67,40.15,2,2,0,0,0,0,10,10,59.67,2,59.18,2,7,1,1,5,4,2,1,1,1,1,3,1,1,1,5,2,2,0,0,0,0,0,3,1925
10801,16170032527,0,3,0,0,4420,16551.72414,0.82,9600,14020,562.98,69.25,282.63,179.46,31.64,1,1,0,0,0,0,2,4,77.39,1,69.71,1,6,1,3,3,9,1,1,1,2,2,4,6,3,1,5,4,1,0,1,0,0,0,2,839
10802,16170032528,0,4,0,0,8400,34835.32609,1.21,74825,72497,1594.92,196.63,686.14,663.78,48.37,1,1,0,0,1,0,10,8,60.99,2,60.98,2,9,1,1,4,9,5,1,1,2,1,1,1,1,1,4,5,4,0,0,0,0,0,3,5628
10803,16170032531,0,3,0,0,6300,29362.5,1.07,42603,41535,1248.16,127.42,580.67,498.3,41.77,1,1,0,0,1,0,8,7,60.6,2,59.15,2,4,1,2,2,2,3,1,1,3,1,5,3,1,1,2,3,3,0,0,0,0,0,3,1437
10804,16170032532,0,2,0,0,5400,8612.068966,0.82,11300,10395,838.81,124.52,342.86,328.72,42.71,1,88,0,0,0,1,1,1,53.24,3,54.79,2,6,0,2,3,5,3,1,3,2,2,5,6,1,1,5,3,1,0,0,0,0,0,3,2415
10805,16170032534,0,2,0,0,4056,5575.862069,0.82,3328,7290,726.04,90.35,314,274.49,47.2,3,3,1,0,1,0,1,1,74.12,1,74.63,1,4,0,3,5,5,1,1,3,2,3,-9,6,3,1,5,3,1,1,1,0,0,0,2,956
10806,16170032548,0,2,0,0,13520,9585.833333,1.07,13036,25023,883.31,231.97,194.21,412.14,44.99,1,3,0,0,1,0,5,2,73.36,1,73.01,1,8,1,4,5,5,2,1,1,4,3,1,3,1,2,1,2,3,0,1,0,0,0,2,995
10807,16170032555,0,4,0,0,0,34503.44828,0.82,21645,20012,1175.59,172.86,618.97,340.85,42.91,1,88,0,0,1,1,4,8,54.66,2,57.08,2,9,0,1,3,5,4,1,2,2,2,-9,7,3,1,7,6,1,0,1,0,0,0,3,1525
10808,16170032558,0,3,0,0,4500,18470,1.07,27836,26664,1251.02,142.29,613.31,449.4,46.02,3,3,0,0,1,0,5,4,60.06,2,57.85,2,5,1,4,1,3,2,1,1,3,2,5,3,1,1,1,3,3,0,0,0,0,0,4,877
10809,16170032561,0,2,0,0,0,10775,1,11881,10775,610.59,101.84,403.64,68.16,36.95,1,1,0,0,1,1,1,2,85.05,1,80.97,1,6,1,1,1,5,4,1,1,2,2,5,2,3,2,6,5,2,1,1,1,0,0,1,2702
10810,16170032562,0,2,0,0,4784,13524.13793,0.82,8520,12628,782.75,49.86,489.19,210.47,33.23,1,1,0,0,1,0,2,3,69.88,1,70.87,1,10,1,4,3,5,2,1,1,2,2,5,7,3,1,6,5,1,0,1,0,0,0,2,1290
10811,16170032566,0,2,0,0,6492,2444.827586,0.82,2328,7910,748.06,88.27,355.15,271.41,33.23,1,1,1,0,0,0,1,1,64.01,2,64.01,2,10,1,2,6,2,1,1,1,3,1,5,6,2,1,5,4,1,0,1,0,0,0,3,823
10812,16170032567,0,4,0,0,3900,39096.55172,0.82,22676,26576,2014.67,234.2,1429.93,307.83,42.71,1,88,0,0,1,0,5,9,12.18,5,12.18,5,6,0,4,3,8,2,1,2,1,2,1,7,3,1,7,6,1,1,1,0,0,0,4,478
10813,16170032576,0,2,0,0,4800,9271.830986,1.07,18096,17966,1213.54,128.69,567.96,474.59,42.3,1,1,0,0,1,0,3,2,65.17,2,66.5,2,1,1,3,3,5,3,1,1,2,2,5,4,1,1,3,3,3,1,1,0,0,0,2,411
10814,16170032577,0,4,0,0,0,32491.97531,1.21,52637,52637,1452.23,157.38,679.33,567.15,48.37,1,1,0,0,1,1,9,8,72.36,1,73.82,1,9,1,2,4,6,5,1,1,2,2,4,3,1,1,3,3,4,0,0,0,0,0,3,1724
10815,16170032579,1,1,78.85698448,64.66272727,4730.51,13604.2931,0.82,13422,12621,1029.43,90.87,524.86,378.29,35.41,3,3,0,0,0,1,2,3,62.24,2,63.77,2,4,1,3,3,4,3,1,1,2,1,5,6,1,1,5,3,1,0,0,0,0,0,4,450
10816,16170032585,0,3,0,0,20220,40257.5,1.07,70587,68529,867.8,71.89,256.93,496.01,42.97,1,1,0,0,1,0,10,9,79.01,1,79.01,1,9,1,2,4,9,3,1,1,2,2,4,3,1,1,2,3,3,0,0,0,0,0,3,707
10817,16170032588,0,3,0,0,5512,15165.51724,0.82,8796,14308,714.53,115.16,365.12,202.08,32.17,1,1,0,0,1,1,2,3,72.84,1,67.11,2,9,1,3,2,6,3,1,1,1,2,4,7,3,1,7,6,1,0,1,0,0,0,2,1010
10818,16170032589,1,1,844.4545455,1114.68,4845,4616.233766,1.32,20013,19063,2667.72,526.4,980.08,1055.96,105.28,3,3,1,1,1,0,3,1,35.14,4,38.58,3,2,1,3,1,6,3,1,2,2,2,1,3,1,2,2,6,5,1,1,0,0,0,2,990
10819,16170032591,0,3,0,0,8940,19533.67347,1.07,29162,28083,1027.26,129.07,336.59,519.83,41.77,1,1,0,0,1,0,6,5,77.64,1,77.64,1,4,1,1,3,9,5,1,1,2,2,4,4,1,1,2,2,3,0,0,0,0,0,3,3527
10820,16170032593,0,2,0,0,20400,-3776.630435,1.21,13451,13451,977.96,163.49,268.49,497.38,48.6,1,1,0,0,1,0,2,1,68.79,1,67.4,2,8,1,2,6,2,2,1,1,3,3,5,5,1,1,3,4,4,0,0,0,0,0,1,1589
10821,16170032594,0,4,0,0,0,39512.06897,0.82,23806,22917,1180.8,168.25,631.62,349.66,31.27,1,1,0,0,1,1,5,9,56.44,2,57.72,2,4,1,1,3,5,5,1,1,2,2,1,7,3,1,7,6,1,1,1,0,0,0,3,2409
10822,16170032595,0,4,0,0,0,43536.2069,0.82,26284,25251,1638.48,223.68,975.13,384,55.67,1,88,0,0,1,1,5,9,32.88,4,32.05,4,10,0,1,3,5,3,2,2,1,1,-9,7,1,1,6,5,1,1,0,0,0,0,3,2712
10823,16170032601,1,1,292.9338843,354.45,15652,10817.85714,1.21,15145,30797,1778.07,264.71,790.92,668.97,53.47,2,2,1,0,1,0,6,2,58.59,2,56.65,2,8,1,4,1,2,5,1,1,3,1,4,4,3,1,1,2,4,1,1,0,0,0,2,686
10824,16170032604,0,4,0,0,0,20420.68966,0.82,12789,11844,993.13,143.68,552.49,241.58,55.38,1,88,0,0,1,0,2,5,47.65,3,47.65,3,6,0,1,5,7,1,3,2,1,3,-9,7,1,1,6,5,1,0,0,0,0,0,3,11120
10825,16170032606,0,4,0,0,15600,36096.55172,0.82,37917,36536,1246.66,92.4,727.83,392.89,33.54,1,2,0,0,0,1,7,8,57.53,2,55.84,2,8,1,1,2,3,5,1,1,3,1,5,6,1,2,5,4,1,0,0,0,0,0,3,9355
10826,16170032607,0,3,0,0,4126.74285,23045.27095,0.82,14214,17493,873.22,48.14,429.9,363.51,31.67,1,1,0,0,1,1,3,6,65.39,2,66.89,2,1,1,2,3,5,3,1,1,2,2,5,7,3,1,7,6,1,0,1,1,0,0,3,6065
10827,16170032608,1,1,136.677686,165.38,5720,6943.478261,1.21,12776,18496,1589,177.78,675.13,681.63,54.46,3,3,1,0,1,0,3,1,66.7,2,67.3,2,2,1,4,1,7,4,1,1,3,1,5,3,3,1,4,3,4,1,1,0,0,0,2,1009
10828,16170032617,0,3,0,0,4056,22987.17949,1,18028,21986,895.21,123.04,353.05,377.52,41.6,3,3,0,0,1,0,4,6,70.49,1,70.49,1,1,1,4,1,9,1,1,1,2,2,5,4,2,1,3,2,2,1,1,0,0,0,2,849
10829,16170032621,1,1,2332.198448,1912.402727,7880,9601.724138,0.82,10968,13449,2877.17,257.24,2232.19,335.39,52.35,1,88,1,1,1,1,2,2,18.56,5,13.79,5,6,0,2,4,1,5,2,2,3,1,-9,7,3,1,6,5,1,0,1,1,1,1,1,2530
10830,16170032625,0,3,0,0,0,55593,1,57474,55593,1042.79,118.12,450.63,436.47,37.57,1,1,0,0,1,0,9,10,67.92,2,67.92,2,9,1,1,4,8,3,1,1,2,2,4,2,3,1,6,5,2,0,0,0,0,0,3,3150
10831,16170032630,0,3,0,0,5700,29701,1,36469,35401,1167.67,117.4,671.83,341.92,36.52,1,1,0,0,0,0,7,7,48.88,3,48.88,3,4,1,2,1,2,2,1,1,3,1,3,1,1,1,5,3,2,0,0,0,0,0,3,2072
10832,16170032650,0,3,0,0,18600,21566.42857,1.21,50687,48793,1381.16,148.76,643.31,542.32,46.77,1,1,0,0,1,0,9,5,58.02,2,56.38,2,7,1,2,2,2,4,1,1,3,1,5,3,1,1,1,3,4,0,0,0,0,0,3,901
10833,16170032667,0,3,0,0,4884,24435,1,30379,29319,1140.65,116.12,474.81,508.11,41.61,3,3,0,0,0,0,6,6,72.23,1,72.23,1,6,1,4,2,5,4,1,1,4,2,5,1,1,1,5,4,2,0,0,0,0,0,4,990
10834,16170032671,0,4,0,0,13200,18517.14286,1.21,40817,39124,2128.27,151.63,1230.13,698.22,48.29,1,1,0,0,1,0,8,4,55.24,2,56.61,2,2,1,1,4,6,5,1,1,2,1,5,4,1,1,2,4,4,0,0,0,0,0,3,1947
10835,16170032672,0,3,0,0,4316,14406.89655,0.82,8356,12672,892.8,119.61,388.26,331.76,53.17,1,1,1,0,1,1,2,3,68.93,1,68.93,1,4,0,4,5,8,2,3,2,1,3,-9,6,3,1,5,3,1,1,1,0,0,0,2,757
10836,16170032675,0,2,0,0,0,11449.44444,1.32,21622,20609,1182.94,206.71,298.32,618.84,59.07,1,1,0,0,1,0,4,2,70.39,1,71.07,1,2,1,1,2,4,2,1,1,2,2,5,3,1,2,1,3,5,0,0,0,0,0,3,885
10837,16170032679,0,3,0,0,4316,22293.58974,1,21778,21705,1062.23,123.21,432.73,463.99,42.3,3,3,0,0,1,0,4,5,71.28,1,71.92,1,2,1,4,2,6,3,1,1,2,1,5,4,1,1,2,2,2,0,1,0,0,0,2,584
10838,16170032682,1,1,69.67081581,57.13006897,2262,15817.24138,0.82,9174,11436,2196.38,344.29,1646.01,158.88,47.2,3,2,1,1,1,0,1,3,13.98,5,10.32,5,4,1,2,6,3,2,3,2,3,1,-9,7,3,1,6,5,1,0,1,1,1,1,1,1669
10839,16170032685,0,2,0,0,5460,7871.978022,1.32,15145,19787,1495.98,176.68,540.08,725.54,53.68,1,1,0,0,1,0,4,1,72.74,1,72.74,1,2,1,4,1,8,5,1,1,1,2,5,4,2,2,2,3,5,1,1,0,0,0,2,400
10840,16170032687,0,3,0,0,5400,50044.02174,1.21,98559,97481,1394.74,203.38,548.74,589.05,53.57,3,3,0,0,1,0,10,10,65.16,2,65.53,2,6,1,1,2,6,3,1,1,2,1,3,5,1,1,5,5,4,0,0,0,0,0,3,5894
10841,16170032692,0,2,0,0,4888,7393.406593,1.32,19464,18344,1318.65,215.86,436.22,609.55,57.02,2,2,0,0,1,0,3,1,67.15,2,66.71,2,5,1,3,1,5,3,1,1,4,2,5,3,1,1,1,3,5,1,1,0,0,0,2,625
10842,16170032702,0,3,0,0,0,22181,1,23850,22181,1106.7,60.9,502.96,505.34,37.5,1,1,0,0,1,0,4,5,66.13,2,66.13,2,2,1,1,4,7,3,1,1,2,2,5,2,3,1,6,5,2,0,1,0,0,0,3,1294
10843,16170032710,0,4,0,0,7812,42570,1.21,68983,67410,1501.1,159.83,672.65,620.25,48.37,1,1,0,0,1,0,10,9,63.56,2,64.63,2,9,1,1,1,7,5,1,1,2,1,5,3,1,1,2,3,4,0,0,0,0,0,3,1423
10844,16170032714,0,3,0,0,0,48811.97183,1.07,70886,69313,935,146.95,286.71,458.16,43.18,1,1,0,0,0,0,10,10,70.77,1,70.58,1,8,1,1,5,7,2,1,1,1,1,5,1,1,1,5,4,3,0,0,0,0,0,3,6431
10845,16170032722,0,3,0,0,5280,20413.7931,0.82,11840,17120,679.9,86.24,309.74,240.85,43.07,1,88,0,0,1,0,3,5,72.48,1,73.7,1,8,0,3,5,6,1,1,3,2,1,-9,7,3,1,6,5,1,1,1,0,0,0,2,825
10846,16170032724,0,2,0,0,4992,12780.76923,1,15606,14961,1143.69,124.9,543.02,435.53,40.24,3,3,0,0,1,0,2,2,65.95,2,67.44,2,5,1,3,1,5,3,1,1,2,2,4,4,1,1,3,2,2,1,1,0,0,0,2,522
10847,16170032725,0,4,0,0,22342.44963,35298.1252,1.21,88474,87291,2436.09,226.83,1254.41,901.23,53.62,3,2,0,0,0,0,10,8,61.72,2,59.78,2,8,1,2,6,2,5,1,1,3,1,3,5,1,1,4,2,4,0,0,0,0,0,3,3430
10848,16170032726,0,4,0,0,7920,15190.14085,1.07,30750,29490,1396.86,68.97,694.88,590.75,42.26,1,1,0,0,1,0,6,3,55.17,2,55.17,2,6,1,1,1,5,3,1,1,1,1,5,3,1,1,3,3,3,0,0,0,0,0,3,1805
10849,16170032730,0,3,0,0,4777.5,25101.05634,1.07,41579,40421,1122.7,123.31,453.58,503.51,42.3,1,1,0,0,1,0,8,6,70.33,1,70.95,1,1,1,4,2,3,3,1,1,2,2,5,1,1,1,5,5,3,0,0,0,0,0,4,985
10850,16170032742,0,4,0,0,21000,21768.58407,1.32,71889,70197,1731.83,259.68,667.35,751.03,53.77,1,1,0,0,1,0,10,5,58.17,2,60.04,2,9,1,2,3,6,5,1,1,2,2,1,5,1,1,3,3,5,0,0,0,0,0,3,1642
10851,16170032743,0,2,0,0,4800,11364.19753,1.21,24160,23210,1372.83,92.76,514.15,711.46,54.46,3,3,0,0,1,0,5,2,65.35,2,66.93,2,2,1,4,1,5,2,1,1,2,1,5,3,1,1,1,3,4,0,0,0,0,0,4,882
10852,16170032745,0,3,0,0,3640,19265.51724,0.82,14814,14814,753.33,86.24,401.21,222.91,42.97,1,88,0,0,1,0,2,5,66.94,2,66.94,2,1,0,4,5,8,1,1,3,1,2,-9,7,3,1,7,6,1,0,1,0,0,0,2,1434
10853,16170032747,0,3,0,0,4850,28027.58621,0.82,17792,21106,923,55.74,392.37,438.87,36.02,2,2,0,0,1,1,4,7,71.59,1,71.59,1,2,1,4,2,5,3,1,1,4,2,5,7,3,1,7,6,1,1,1,0,0,0,4,593
10854,16170032749,0,3,0,0,0,58905,1,60613,58905,960.62,135.05,343.28,444.72,37.57,1,1,0,0,1,0,10,10,71.77,1,71.77,1,9,1,1,3,9,3,1,1,2,2,4,2,3,1,6,5,2,0,1,0,0,0,3,4056
10855,16170032754,0,3,0,0,6720,16725,1.07,27920,26790,809.09,185.16,115.22,464.32,44.39,1,1,0,0,1,0,6,4,79.27,1,79.27,1,10,1,2,5,9,2,1,1,2,3,5,3,1,1,1,2,3,0,0,0,0,0,3,1153
10856,16170032760,1,1,64.63454545,64.63454545,0,13922,1,15163,13922,1241.18,104.63,628.46,471.1,36.99,1,1,0,0,1,1,2,3,58.59,2,60.09,2,1,1,1,3,4,4,1,1,2,1,4,2,1,1,6,5,2,0,1,1,0,1,1,1555
10857,16170032761,0,3,0,0,21000,33211.42857,1.21,69378,67496,1295.25,110.2,475.01,663.27,46.77,1,1,0,0,1,0,10,8,67.82,2,67.82,2,7,1,1,4,8,4,1,1,2,2,4,3,1,2,1,3,4,0,0,0,0,0,3,1690
10858,16170032764,0,4,0,0,6000,34874.13793,0.82,27035,26227,965.07,89.2,528.89,315.34,31.64,1,1,0,0,0,1,5,8,54.69,2,52.76,3,6,1,1,2,3,3,1,1,3,1,3,6,1,1,5,3,1,0,0,0,0,0,3,1672
10859,16170032765,0,4,0,0,5400,26613.57143,1.21,44203,42659,1929.66,92.43,1040.97,748.64,47.62,1,1,0,0,1,0,8,7,56.24,2,55.36,2,1,1,1,3,5,5,1,1,1,2,3,3,1,1,2,3,4,0,0,0,0,0,3,2708
10860,16170032769,0,4,0,0,4092,33864.19355,1.32,100000,100000,3227.45,270.2,1796.36,1096.32,64.57,1,1,0,0,0,0,10,8,52.87,3,50.51,3,9,1,1,3,4,5,1,1,3,1,1,1,1,1,4,4,5,0,0,0,0,0,3,3086
10861,16170032773,0,3,0,0,6840,31627.58621,0.82,26172,25184,928.34,40.01,487.82,368.84,31.67,1,1,0,0,1,1,5,8,60.32,2,61.03,2,1,1,1,3,5,3,1,1,2,2,3,7,1,1,6,5,1,0,0,0,0,0,3,3758
